"","Site","Country","HydroBasin","taxnovel","funcnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"517","G11175","SWE",2080032970,FALSE,FALSE,0,49,0.636363636363636,-0.666585612368998,-0.633007993770846
"518","G11176","SWE",2080033320,FALSE,TRUE,0,100,0.666666666666667,-0.508750908692046,-0.314726959169411
"519","G11178","SWE",2080031960,TRUE,TRUE,1,169,0.722222222222222,-0.219387285284302,0.11588855823253
"520","G11180","SWE",2080031960,FALSE,FALSE,0,25,0.714285714285714,-0.260724945771122,-0.782787304171522
"521","G11184","SWE",2080032970,FALSE,FALSE,0,121,0.785714285714286,0.111313998610263,-0.183670062568821
"522","G11193","SWE",2080033290,FALSE,FALSE,0,36,0.545454545454545,-1.14008972339985,-0.714138453571212
"523","G11194","SWE",2080033320,TRUE,FALSE,0,64,0.888888888888889,0.648703584938931,-0.539395924770424
"524","G11196","SWE",2080031960,FALSE,TRUE,0,361,0.826086956521739,0.321596880217133,1.31412304143793
"525","G11202","SWE",2080031960,FALSE,FALSE,0,25,0.416666666666667,-1.8108872140269,-0.782787304171522
"526","G11203","SWE",2080033320,FALSE,FALSE,0,36,1,1.22743083175442,-0.714138453571212
"527","G11211","SWE",2080033320,FALSE,FALSE,0,25,0.555555555555556,-1.08747815550753,-0.782787304171522
"528","G11212","SWE",2080031960,FALSE,TRUE,0,361,0.730769230769231,-0.174869804760034,1.31412304143793
"529","G11213","SWE",2080031960,FALSE,FALSE,0,121,0.6875,-0.400239549914142,-0.183670062568821
"530","G11216","SWE",2080031960,FALSE,FALSE,0,256,0.615384615384615,-0.775855791837656,0.658838558434978
"531","G11218","SWE",2080033320,FALSE,FALSE,0,194,0.902116402116402,0.717599685750299,0.271908673233233
"532","G11219","SWE",2080033320,FALSE,FALSE,0,25,0.384615384615385,-1.9778277659929,-0.782787304171522
"533","G11220","SWE",2080033320,FALSE,FALSE,0,144,0.705882352941177,-0.304494233345403,-0.0401315567681734
"534","G11223","SWE",2080033320,FALSE,FALSE,0,81,0.642857142857143,-0.632763890152508,-0.433302246569946
"535","G11225","SWE",2080033330,FALSE,FALSE,0,36,0.260869565217391,-2.62236346227905,-0.714138453571212
"536","G11227","SWE",2080033330,FALSE,FALSE,0,74,0.385869565217391,-1.97129530961162,-0.476987878770143
"537","G11233","SWE",2080033330,FALSE,FALSE,0,49,0.875,0.576362679086995,-0.633007993770846
"538","G11235","SWE",2080033320,FALSE,FALSE,0,25,0.294117647058824,-2.44918932448515,-0.782787304171522
"539","G11237","SWE",2080033320,FALSE,FALSE,0,100,0.666666666666667,-0.508750908692046,-0.314726959169411
"540","G11238","SWE",2080031960,FALSE,FALSE,0,361,1,1.22743083175442,1.31412304143793
"541","G11239","SWE",2080033320,TRUE,FALSE,0,81,0.642857142857143,-0.632763890152508,-0.433302246569946
"542","G11240","SWE",2080033290,FALSE,FALSE,0,36,0.4,-1.89769630104922,-0.714138453571212
"543","G11243","SWE",2080031960,FALSE,FALSE,0,361,1,1.22743083175442,1.31412304143793
"544","G11250","SWE",2080033290,FALSE,FALSE,0,25,0.454545454545455,-1.61359383443071,-0.782787304171522
"545","G11253","SWE",2080033330,FALSE,FALSE,0,64,0.533333333333333,-1.20322360487063,-0.539395924770424
"546","G11257","SWE",2080033330,FALSE,FALSE,0,121,0.478260869565217,-1.49007102285744,-0.183670062568821
"547","G11258","SWE",2080033330,TRUE,FALSE,0,64,0.363636363636364,-2.08709794546156,-0.539395924770424
"548","G11261","SWE",2080031960,FALSE,FALSE,0,25,0.3125,-2.35344400791642,-0.782787304171522
"549","G11262","SWE",2080033320,FALSE,FALSE,0,100,0.625,-0.725773626247854,-0.314726959169411
"550","G11263","SWE",2080033330,FALSE,FALSE,0,49,0.304347826086957,-2.39590497439473,-0.633007993770846
"551","G11264","SWE",2080033330,FALSE,FALSE,0,49,0.304347826086957,-2.39590497439473,-0.633007993770846
"552","G11265","SWE",2080031960,FALSE,TRUE,0,441,0.954545454545455,0.990678776238993,1.81338740944018
"553","G11268","SWE",2080033330,FALSE,FALSE,0,85,0.487179487179487,-1.44361799970168,-0.408339028169833
"554","G11271","SWE",2080031960,FALSE,FALSE,0,100,0.357142857142857,-2.12091966767805,-0.314726959169411
"555","G11273","SWE",2080033320,FALSE,TRUE,0,225,0.681818181818182,-0.429833556853571,0.465373615834106
"556","G11275","SWE",2080033330,FALSE,TRUE,0,314,0.6675,-0.50441045434093,1.02080522523661
"557","G11279","SWE",2080033320,FALSE,FALSE,0,64,0.470588235294118,-1.53003428542526,-0.539395924770424
"558","G11286","SWE",2080033320,FALSE,FALSE,0,36,0.545454545454545,-1.14008972339985,-0.714138453571212
"559","G11295","SWE",2080033320,FALSE,FALSE,0,49,0.875,0.576362679086995,-0.633007993770846
"560","G11302","SWE",2080033330,FALSE,FALSE,0,162,0.589285714285714,-0.911793098438547,0.072202926032333
"561","G11306","SWE",2080032020,FALSE,FALSE,0,25,0.416666666666667,-1.8108872140269,-0.782787304171522
"562","G11308","SWE",2080033330,FALSE,FALSE,0,324,0.72,-0.230961830220612,1.08321327123689
"563","G11309","SWE",2080033330,FALSE,TRUE,0,361,0.76,-0.0226200213670357,1.31412304143793
"564","G11310","SWE",2080033330,FALSE,FALSE,0,196,1,1.22743083175442,0.28439028243329
"565","G11311","SWE",2080033330,FALSE,TRUE,0,256,0.695652173913043,-0.357778583435832,0.658838558434978
"566","G11312","SWE",2080033330,TRUE,FALSE,0,196,1,1.22743083175442,0.28439028243329
"567","G11314","SWE",2080033330,FALSE,FALSE,0,225,1,1.22743083175442,0.465373615834106
"568","G11315","SWE",2080033330,FALSE,FALSE,0,324,1,1.22743083175442,1.08321327123689
"569","G11320","SWE",2080032950,FALSE,FALSE,0,49,0.538461538461538,-1.17651311655607,-0.633007993770846
"570","G11326","SWE",2080033330,TRUE,FALSE,0,74,0.58,-0.960158161208127,-0.476987878770143
"571","G11327","SWE",2080032020,FALSE,FALSE,0,49,0.4375,-1.70237585524899,-0.633007993770846
"572","G11330","SWE",2080032020,FALSE,FALSE,0,130,0.638071895424837,-0.657688067798974,-0.127502821168567
"573","G11333","SWE",2080032950,FALSE,FALSE,0,64,0.421052631578947,-1.78804271744207,-0.539395924770424
"574","G11334","SWE",2080032020,TRUE,TRUE,1,196,0.736842105263158,-0.143238963334896,0.28439028243329
"575","G11335","SWE",2080032020,FALSE,FALSE,0,81,0.818181818181818,0.280422609692711,-0.433302246569946
"576","G11341","SWE",2080032670,FALSE,FALSE,0,100,0.769230769230769,0.0254588575991743,-0.314726959169411
"577","G11342","SWE",2080032970,FALSE,FALSE,0,25,0.333333333333333,-2.24493264913851,-0.782787304171522
"578","G11346","SWE",2080033330,TRUE,FALSE,0,25,0.161290322580645,-3.14102645065927,-0.782787304171522
"579","G11347","SWE",2080033330,FALSE,FALSE,0,256,0.592592592592593,-0.894569073235705,0.658838558434978
"580","G11348","SWE",2080033330,FALSE,FALSE,0,225,0.681818181818182,-0.429833556853571,0.465373615834106
"581","G11352","SWE",2080033330,FALSE,FALSE,0,576,0.923076923076923,0.826773507036005,2.65589603044398
"582","G11354","SWE",2080033330,FALSE,FALSE,0,625,0.925925925925926,0.84161266721076,2.96169545584536
"583","G11356","SWE",2080033330,FALSE,FALSE,0,576,0.923076923076923,0.826773507036005,2.65589603044398
"584","G11359","SWE",2080033330,FALSE,FALSE,0,49,0.875,0.576362679086995,-0.633007993770846
"585","G11364","SWE",2080033330,FALSE,FALSE,0,100,0.384615384615385,-1.9778277659929,-0.314726959169411
"586","G11367","SWE",2080033330,FALSE,FALSE,0,196,0.411764705882353,-1.83641929844523,0.28439028243329
"587","G11368","SWE",2080031960,FALSE,FALSE,0,36,1,1.22743083175442,-0.714138453571212
"588","G11370","SWE",2080033410,FALSE,FALSE,0,49,1,1.22743083175442,-0.633007993770846
"589","G11372","SWE",2080033400,TRUE,FALSE,0,289,0.708333333333333,-0.291728191136238,0.864785110235906
"590","G11373","SWE",2080033410,FALSE,FALSE,0,324,0.642857142857143,-0.632763890152508,1.08321327123689
"591","G11374","SWE",2080033400,TRUE,TRUE,0,361,0.791666666666667,0.142317243975378,1.31412304143793
"592","G11375","SWE",2080033400,FALSE,FALSE,0,361,0.730769230769231,-0.174869804760034,1.31412304143793
"593","G11376","SWE",2080033400,TRUE,FALSE,0,361,0.730769230769231,-0.174869804760034,1.31412304143793
"594","G11377","SWE",2080033400,FALSE,FALSE,0,400,0.714285714285714,-0.260724945771122,1.55751442083903
"595","G11383","SWE",2080032680,FALSE,FALSE,0,64,0.533333333333333,-1.20322360487063,-0.539395924770424
"596","G11385","SWE",2080031960,FALSE,FALSE,0,25,0.555555555555556,-1.08747815550753,-0.782787304171522
"597","G11386","SWE",2080031920,FALSE,FALSE,0,64,1,1.22743083175442,-0.539395924770424
"598","G11389","SWE",2080031920,FALSE,FALSE,0,49,0.875,0.576362679086995,-0.633007993770846
"599","G11394","SWE",2080031920,FALSE,FALSE,0,36,0.75,-0.0747054735804297,-0.714138453571212
"600","G11398","SWE",2080031920,FALSE,FALSE,0,64,1,1.22743083175442,-0.539395924770424
"601","G11411","SWE",2080033430,FALSE,FALSE,0,64,0.727272727272727,-0.193081501338143,-0.539395924770424
"602","G11414","SWE",2080033430,FALSE,FALSE,0,64,0.666666666666667,-0.508750908692046,-0.539395924770424
"603","G11415","SWE",2080033430,FALSE,FALSE,0,49,0.636363636363636,-0.666585612368998,-0.633007993770846
"604","G11419","SWE",2080031910,FALSE,FALSE,0,100,1,1.22743083175442,-0.314726959169411
"605","G11421","SWE",2080031910,FALSE,FALSE,0,81,1,1.22743083175442,-0.433302246569946
"606","G11422","SWE",2080031910,FALSE,FALSE,0,25,1,1.22743083175442,-0.782787304171522
"607","G11429","SWE",2080032970,FALSE,TRUE,0,100,0.666666666666667,-0.508750908692046,-0.314726959169411
"608","G11431","SWE",2080033320,FALSE,FALSE,0,64,0.421052631578947,-1.78804271744207,-0.539395924770424
"609","G11433","SWE",2080033470,FALSE,FALSE,0,49,1,1.22743083175442,-0.633007993770846
"610","G11440","SWE",2080033320,FALSE,FALSE,0,64,0.4,-1.89769630104922,-0.539395924770424
"611","G11447","SWE",2080032970,FALSE,FALSE,0,61,0.538461538461538,-1.17651311655607,-0.558118338570509
"612","G11454","SWE",2080033470,FALSE,FALSE,0,36,0.75,-0.0747054735804297,-0.714138453571212
"613","G11458","SWE",2080033400,FALSE,FALSE,0,121,0.423076923076923,-1.77749910363369,-0.183670062568821
"614","G11461","SWE",2080033400,FALSE,FALSE,0,36,0.666666666666667,-0.508750908692046,-0.714138453571212
"615","G11464","SWE",2080033450,FALSE,TRUE,0,196,0.451612903225806,-1.62886816059299,0.28439028243329
"616","G11465","SWE",2080033450,FALSE,FALSE,0,64,0.470588235294118,-1.53003428542526,-0.539395924770424
"617","G11469","SWE",2080033450,TRUE,TRUE,1,225,0.46875,-1.53960881708214,0.465373615834106
"618","G11472","SWE",2080033450,FALSE,TRUE,0,196,0.4375,-1.70237585524899,0.28439028243329
"619","G11473","SWE",2080033450,FALSE,FALSE,0,610,0.586229946524064,-0.927709203011012,2.86808338684494
"620","G11476","SWE",2080033450,FALSE,FALSE,0,144,0.666666666666667,-0.508750908692046,-0.0401315567681734
"621","G11478","SWE",2080033450,FALSE,FALSE,0,98,0.619230769230769,-0.755822925601735,-0.327208568369468
"622","G11479","SWE",2080033450,FALSE,FALSE,0,144,0.666666666666667,-0.508750908692046,-0.0401315567681734
"623","G11480","SWE",2080033450,FALSE,FALSE,0,164,0.530864197530864,-1.21608421035542,0.0846845352323893
"624","G11483","SWE",2080033320,FALSE,FALSE,0,36,0.857142857142857,0.483352942991648,-0.714138453571212
"625","G11488","SWE",2080031750,FALSE,FALSE,0,81,0.9,0.70657630962048,-0.433302246569946
"626","G11489","SWE",2080031750,TRUE,FALSE,0,81,0.75,-0.0747054735804297,-0.433302246569946
"627","G11490","SWE",2080031750,FALSE,FALSE,0,64,0.8,0.18572178748654,-0.539395924770424
"628","G11491","SWE",2080033320,FALSE,FALSE,0,25,1,1.22743083175442,-0.782787304171522
"629","G11496","SWE",2080033320,FALSE,FALSE,0,25,1,1.22743083175442,-0.782787304171522
"630","G11497","SWE",2080033320,FALSE,FALSE,0,529,0.851851851851852,0.455794502667101,2.36257821424266
"631","G11498","SWE",2080033320,FALSE,FALSE,0,81,0.375,-2.0279099315827,-0.433302246569946
"632","G11499","SWE",2080033320,FALSE,FALSE,0,256,0.941176470588235,0.921045818734455,0.658838558434978
"633","G11501","SWE",2080033320,FALSE,FALSE,0,81,0.375,-2.0279099315827,-0.433302246569946
"634","G11502","SWE",2080033320,FALSE,FALSE,0,256,0.941176470588235,0.921045818734455,0.658838558434978
"635","G11503","SWE",2080033320,FALSE,FALSE,0,324,0.947368421052632,0.953296872736556,1.08321327123689
"636","G11511","SWE",2080033320,FALSE,FALSE,0,25,0.263157894736842,-2.61044459449566,-0.782787304171522
"637","G11525","SWE",2080031750,FALSE,FALSE,0,36,0.857142857142857,0.483352942991648,-0.714138453571212
"638","G11529","SWE",2080032600,FALSE,FALSE,0,121,0.611111111111111,-0.79811453209979,-0.183670062568821
"639","G11530","SWE",2080031750,FALSE,FALSE,0,36,0.857142857142857,0.483352942991648,-0.714138453571212
"640","G11532","SWE",2080031750,TRUE,FALSE,0,36,0.75,-0.0747054735804297,-0.714138453571212
"641","G11544","SWE",2080033470,FALSE,TRUE,0,25,0.5,-1.37684177891528,-0.782787304171522
"642","G11545","SWE",2080033470,FALSE,FALSE,0,81,0.333333333333333,-2.24493264913851,-0.433302246569946
"643","G11546","SWE",2080031750,TRUE,FALSE,0,196,0.933333333333333,0.880194483665126,0.28439028243329
"644","G11550","SWE",2080031750,FALSE,FALSE,0,49,1,1.22743083175442,-0.633007993770846
"645","G11552","SWE",2080031750,FALSE,FALSE,0,289,1,1.22743083175442,0.864785110235906
"646","G11553","SWE",2080031750,TRUE,TRUE,1,256,1,1.22743083175442,0.658838558434978
"647","G11555","SWE",2080031750,FALSE,FALSE,0,25,1,1.22743083175442,-0.782787304171522
"648","G11556","SWE",2080031750,TRUE,FALSE,0,256,0.941176470588235,0.921045818734455,0.658838558434978
"649","G11557","SWE",2080031750,FALSE,FALSE,0,25,1,1.22743083175442,-0.782787304171522
"650","G11559","SWE",2080031750,TRUE,TRUE,1,36,1,1.22743083175442,-0.714138453571212
"651","G11560","SWE",2080031750,TRUE,FALSE,0,289,1,1.22743083175442,0.864785110235906
"652","G11567","SWE",2080031750,FALSE,FALSE,0,289,1,1.22743083175442,0.864785110235906
"653","G11569","SWE",2080033320,FALSE,FALSE,0,36,0.6,-0.855987256781339,-0.714138453571212
"654","G11576","SWE",2080031750,FALSE,FALSE,0,121,1,1.22743083175442,-0.183670062568821
"655","G11577","SWE",2080031750,FALSE,FALSE,0,121,1,1.22743083175442,-0.183670062568821
"656","G11581","SWE",2080031750,FALSE,FALSE,0,100,0.833333333333333,0.359339961531187,-0.314726959169411
"657","G11598","SWE",2080032670,FALSE,FALSE,0,100,0.769230769230769,0.0254588575991743,-0.314726959169411
"658","G11607","SWE",2080032680,FALSE,FALSE,0,169,0.684210526315789,-0.417372922352758,0.11588855823253
"659","G11636","SWE",2080031730,FALSE,FALSE,0,49,1,1.22743083175442,-0.633007993770846
"660","G11646","SWE",2080031730,FALSE,FALSE,0,49,0.583333333333333,-0.942796343803662,-0.633007993770846
"661","G11662","SWE",2080032610,FALSE,FALSE,0,25,0.714285714285714,-0.260724945771122,-0.782787304171522
"662","G11669","SWE",2080032600,FALSE,FALSE,0,256,0.941176470588235,0.921045818734455,0.658838558434978
"663","G11678","SWE",2080033320,FALSE,FALSE,0,100,0.909090909090909,0.753926720723565,-0.314726959169411
"664","G11680","SWE",2080033320,FALSE,FALSE,0,121,1,1.22743083175442,-0.183670062568821
"665","G11684","SWE",2080033320,FALSE,FALSE,0,144,1,1.22743083175442,-0.0401315567681734
"666","G11707","SWE",2080032600,FALSE,FALSE,0,49,0.388888888888889,-1.95556902573077,-0.633007993770846
"667","G11714","SWE",2080031630,FALSE,FALSE,0,121,1,1.22743083175442,-0.183670062568821
"668","G11716","SWE",2080031630,FALSE,FALSE,0,49,1,1.22743083175442,-0.633007993770846
"669","G11717","SWE",2080031630,FALSE,FALSE,0,121,1,1.22743083175442,-0.183670062568821
"670","G11719","SWE",2080032600,TRUE,FALSE,0,576,0.96,1.01908902290084,2.65589603044398
"671","G11727","SWE",2080033320,FALSE,FALSE,0,25,0.555555555555556,-1.08747815550753,-0.782787304171522
"672","G11746","SWE",2080031740,FALSE,FALSE,0,256,0.941176470588235,0.921045818734455,0.658838558434978
"673","G11750","SWE",2080031740,FALSE,FALSE,0,36,0.6,-0.855987256781339,-0.714138453571212
"674","G11764","SWE",2080032500,TRUE,FALSE,0,25,0.384615384615385,-1.9778277659929,-0.782787304171522
"675","G118","HUN",2080008490,FALSE,FALSE,0,25,0.833333333333333,0.359339961531187,-0.782787304171522
"676","G11806","SWE",2080032600,FALSE,FALSE,0,289,0.894736842105263,0.679162913718694,0.864785110235906
"677","G11825","SWE",2080031740,FALSE,FALSE,0,25,0.555555555555556,-1.08747815550753,-0.782787304171522
"678","G11828","SWE",2080032410,FALSE,FALSE,0,117,0.5375,-1.18152133311505,-0.208633280968933
"679","G11842","SWE",2080031740,FALSE,FALSE,0,130,0.551983173076923,-1.10608507119541,-0.127502821168567
"680","G11843","SWE",2080032600,TRUE,FALSE,0,529,0.851851851851852,0.455794502667101,2.36257821424266
"681","G11845","SWE",2080031740,FALSE,FALSE,0,36,0.6,-0.855987256781339,-0.714138453571212
"682","G11850","SWE",2080031740,FALSE,FALSE,0,85,0.546153846153846,-1.13644738408423,-0.408339028169833
"683","G11853","SWE",2080031740,FALSE,FALSE,0,106,0.582417582417582,-0.947566073859834,-0.277282131569243
"684","G11855","SWE",2080033320,FALSE,FALSE,0,25,0.454545454545455,-1.61359383443071,-0.782787304171522
"685","G11864","SWE",2080032410,FALSE,FALSE,0,81,0.473684210526316,-1.51390875842421,-0.433302246569946
"686","G11870","SWE",2080032670,FALSE,FALSE,0,49,0.875,0.576362679086995,-0.633007993770846
"687","G11874","SWE",2080032650,FALSE,FALSE,0,25,0.833333333333333,0.359339961531187,-0.782787304171522
"688","G11877","SWE",2080032680,FALSE,FALSE,0,218,0.491125,-1.42306761775467,0.421687983633909
"689","G11880","SWE",2080033320,FALSE,TRUE,0,36,0.666666666666667,-0.508750908692046,-0.714138453571212
"690","G11891","SWE",2080031740,FALSE,FALSE,0,36,0.75,-0.0747054735804297,-0.714138453571212
"691","G11897","SWE",2080031740,FALSE,FALSE,0,36,0.857142857142857,0.483352942991648,-0.714138453571212
"692","G11899","SWE",2080032600,FALSE,FALSE,0,625,0.925925925925926,0.84161266721076,2.96169545584536
"693","G11912","SWE",2080032420,FALSE,FALSE,0,25,0.384615384615385,-1.9778277659929,-0.782787304171522
"694","G11923","SWE",2080032420,FALSE,FALSE,0,25,0.454545454545455,-1.61359383443071,-0.782787304171522
"695","G11924","SWE",2080031740,FALSE,FALSE,0,49,0.875,0.576362679086995,-0.633007993770846
"696","G11931","SWE",2080031740,TRUE,TRUE,1,169,0.866666666666667,0.532958135575833,0.11588855823253
"697","G11933","SWE",2080032680,FALSE,FALSE,0,81,1,1.22743083175442,-0.433302246569946
"698","G11955","SWE",2080032600,FALSE,FALSE,0,256,0.941176470588235,0.921045818734455,0.658838558434978
"699","G11959","SWE",2080032970,FALSE,FALSE,0,49,0.411764705882353,-1.83641929844523,-0.633007993770846
"700","G11971","SWE",2080032600,FALSE,FALSE,0,81,0.6,-0.855987256781339,-0.433302246569946
"701","G11976","SWE",2080031740,FALSE,FALSE,0,49,0.777777777777778,0.0699763381234425,-0.633007993770846
"702","G11979","SWE",2080032670,FALSE,FALSE,0,121,0.916666666666667,0.793385396642803,-0.183670062568821
"703","G11986","SWE",2080032680,FALSE,FALSE,0,36,0.315789473684211,-2.3363106354778,-0.714138453571212
"704","G11987","SWE",2080031490,FALSE,FALSE,0,25,0.833333333333333,0.359339961531187,-0.782787304171522
"705","G11995","SWE",2080033320,FALSE,FALSE,0,36,1,1.22743083175442,-0.714138453571212
"706","G12003","SWE",2080031740,FALSE,FALSE,0,25,1,1.22743083175442,-0.782787304171522
"707","G12013","SWE",2080033320,FALSE,FALSE,0,81,1,1.22743083175442,-0.433302246569946
"708","G12027","SWE",2080032670,FALSE,FALSE,0,81,1,1.22743083175442,-0.433302246569946
"709","G12038","SWE",2080031490,FALSE,FALSE,0,49,1,1.22743083175442,-0.633007993770846
"710","G12039","SWE",2080032650,FALSE,FALSE,0,36,0.857142857142857,0.483352942991648,-0.714138453571212
"711","G12047","SWE",2080031490,FALSE,FALSE,0,36,1,1.22743083175442,-0.714138453571212
"712","G12050","SWE",2080031490,FALSE,FALSE,0,64,0.666666666666667,-0.508750908692046,-0.539395924770424
"713","G12051","SWE",2080031490,FALSE,FALSE,0,36,0.857142857142857,0.483352942991648,-0.714138453571212
"714","G12058","SWE",2080033320,FALSE,FALSE,0,64,1,1.22743083175442,-0.539395924770424
"715","G12076","SWE",2080033320,FALSE,FALSE,0,49,1,1.22743083175442,-0.633007993770846
"716","G12077","SWE",2080033320,FALSE,FALSE,0,36,1,1.22743083175442,-0.714138453571212
"717","G12083","SWE",2080033320,FALSE,FALSE,0,64,1,1.22743083175442,-0.539395924770424
"718","G12096","SWE",2080033320,FALSE,FALSE,0,64,0.888888888888889,0.648703584938931,-0.539395924770424
"719","G12111","SWE",2080031490,FALSE,FALSE,0,36,1,1.22743083175442,-0.714138453571212
"720","G12122","SWE",2080032670,FALSE,FALSE,0,81,1,1.22743083175442,-0.433302246569946
"721","G12141","SWE",2080033320,FALSE,FALSE,0,25,1,1.22743083175442,-0.782787304171522
"722","G12145","SWE",2080032600,FALSE,FALSE,0,576,0.923076923076923,0.826773507036005,2.65589603044398
"723","G12154","SWE",2080031470,FALSE,FALSE,0,64,1,1.22743083175442,-0.539395924770424
"724","G12156","USA",7080008710,FALSE,FALSE,0,256,0.941176470588235,0.921045818734455,0.658838558434978
"725","G12157","USA",7080008710,TRUE,FALSE,0,676,1,1.22743083175442,3.27997649044679
"726","G12161","USA",7080049270,TRUE,FALSE,0,100,0.909090909090909,0.753926720723565,-0.314726959169411
"727","G12162","USA",7080049270,FALSE,FALSE,0,324,0.818181818181818,0.280422609692711,1.08321327123689
"728","G12163","USA",7080049270,FALSE,FALSE,0,289,0.772727272727273,0.0436705541772837,0.864785110235906
"729","G12164","USA",7080049270,FALSE,FALSE,0,49,0.333333333333333,-2.24493264913851,-0.633007993770846
"730","G12165","USA",7080008710,FALSE,FALSE,0,81,1,1.22743083175442,-0.433302246569946
"731","G12166","USA",7080049270,FALSE,FALSE,0,144,0.75,-0.0747054735804297,-0.0401315567681734
"732","G12167","USA",7080049270,FALSE,FALSE,0,196,0.875,0.576362679086995,0.28439028243329
"733","G12168","USA",7080049270,FALSE,FALSE,0,81,1,1.22743083175442,-0.433302246569946
"734","G12169","USA",7080049270,FALSE,TRUE,0,225,0.9375,0.901896755420707,0.465373615834106
"735","G12170","USA",7080049270,FALSE,FALSE,0,144,0.75,-0.0747054735804297,-0.0401315567681734
"736","G12171","USA",7080049270,FALSE,FALSE,0,196,0.666666666666667,-0.508750908692046,0.28439028243329
"737","G12172","USA",7080049270,TRUE,TRUE,1,324,0.818181818181818,0.280422609692711,1.08321327123689
"738","G12173","USA",7080049270,FALSE,FALSE,0,225,0.714285714285714,-0.260724945771122,0.465373615834106
"739","G12174","USA",7080049270,FALSE,FALSE,0,36,0.272727272727273,-2.56060205649241,-0.714138453571212
"740","G12175","USA",7080049270,FALSE,FALSE,0,289,0.772727272727273,0.0436705541772837,0.864785110235906
"741","G12176","USA",7080008710,FALSE,FALSE,0,400,0.952380952380952,0.979404868833496,1.55751442083903
"742","G12177","USA",7080049270,FALSE,FALSE,0,289,0.80952380952381,0.235326980070725,0.864785110235906
"743","G12178","USA",7080008710,TRUE,FALSE,0,576,0.923076923076923,0.826773507036005,2.65589603044398
"744","G12179","USA",7080008710,FALSE,FALSE,0,400,1,1.22743083175442,1.55751442083903
"745","G12180","USA",7080008710,TRUE,FALSE,0,400,1,1.22743083175442,1.55751442083903
"746","G12181","USA",7080008710,TRUE,FALSE,0,400,1,1.22743083175442,1.55751442083903
"747","G12182","USA",7080008710,FALSE,TRUE,0,361,1,1.22743083175442,1.31412304143793
"748","G12183","USA",7080008710,FALSE,FALSE,0,361,1,1.22743083175442,1.31412304143793
"749","G12184","USA",7080008710,FALSE,FALSE,0,361,1,1.22743083175442,1.31412304143793
"750","G12185","USA",7080008710,TRUE,FALSE,0,361,1,1.22743083175442,1.31412304143793
"751","G12186","USA",7080008710,FALSE,FALSE,0,676,1,1.22743083175442,3.27997649044679
"752","G12187","USA",7080008710,FALSE,FALSE,0,64,0.8,0.18572178748654,-0.539395924770424
"753","G12188","USA",7080008710,FALSE,FALSE,0,64,0.888888888888889,0.648703584938931,-0.539395924770424
"754","G12189","USA",7080008710,FALSE,FALSE,0,100,1,1.22743083175442,-0.314726959169411
"755","G12190","USA",7080008710,FALSE,FALSE,0,81,0.9,0.70657630962048,-0.433302246569946
"756","G12191","USA",7080008710,FALSE,FALSE,0,81,0.9,0.70657630962048,-0.433302246569946
"757","G12192","USA",7080008710,FALSE,FALSE,0,81,0.9,0.70657630962048,-0.433302246569946
"758","G12193","USA",7080008710,FALSE,FALSE,0,196,1,1.22743083175442,0.28439028243329
"759","G12195","USA",7080008710,TRUE,FALSE,0,625,1,1.22743083175442,2.96169545584536
"760","G12196","USA",7080008710,FALSE,FALSE,0,625,0.961538461538462,1.02710216939521,2.96169545584536
"761","G12198","USA",7080008710,FALSE,FALSE,0,625,0.961538461538462,1.02710216939521,2.96169545584536
"762","G12786","ESP",2080016960,TRUE,TRUE,1,221,0.956709956709957,1.00195268364449,0.440410397433993
"763","G12787","ESP",2080016960,FALSE,FALSE,0,198,0.964285714285714,1.04141135956373,0.296871891633346
"764","G12788","ESP",2080016960,FALSE,FALSE,0,49,0.777777777777778,0.0699763381234425,-0.633007993770846
"765","G12789","ESP",2080016960,FALSE,FALSE,0,49,1,1.22743083175442,-0.633007993770846
"766","G12790","ESP",2080016960,FALSE,FALSE,0,257,0.934583934583935,0.886708296832746,0.665079363035006
"767","G12791","ESP",2080016960,FALSE,FALSE,0,257,0.934583934583935,0.886708296832746,0.665079363035006
"768","G12792","ESP",2080016960,FALSE,FALSE,0,246,0.967948717948718,1.06049027978841,0.596430512434696
"769","G12793","ESP",2080016960,TRUE,FALSE,0,162,0.9,0.70657630962048,0.072202926032333
"770","G12794","ESP",2080016960,FALSE,FALSE,0,181,0.962732919254658,1.033323556425,0.190778213432868
"771","G12795","ESP",2080016960,FALSE,FALSE,0,198,0.964285714285714,1.04141135956373,0.296871891633346
"772","G128","HUN",2080008490,FALSE,FALSE,0,25,0.833333333333333,0.359339961531187,-0.782787304171522
"773","G131","HUN",2080008490,FALSE,FALSE,0,25,0.833333333333333,0.359339961531187,-0.782787304171522
"774","G133","HUN",2080008490,FALSE,FALSE,0,36,0.857142857142857,0.483352942991648,-0.714138453571212
"775","G1331","USA",7080047060,TRUE,TRUE,1,49,0.368421052631579,-2.06217667645994,-0.633007993770846
"776","G134","HUN",2080008490,FALSE,FALSE,0,36,0.857142857142857,0.483352942991648,-0.714138453571212
"777","G140","HUN",2080008490,FALSE,FALSE,0,25,0.833333333333333,0.359339961531187,-0.782787304171522
"778","G143","HUN",2080008490,FALSE,FALSE,0,25,0.714285714285714,-0.260724945771122,-0.782787304171522
"779","G144","HUN",2080008490,FALSE,FALSE,0,25,0.714285714285714,-0.260724945771122,-0.782787304171522
