"","VEp","REs","OGp","BLs","PFv","PFs","CPt","troph_level","logMBl","logBEl","logRMl","Species"
"164",0.505743575,0.493916995,0.20229743,0.585912091,0.505743575,0.281354905,2.317464286,3.3,1.94591014905531,1.87884074656627,1.87884074656627,"Etheostoma vitreum"
"165",0.65168402,0.353451399,0.501845334,0.573434521,0.483196461,0.205470504,1.782876769,3.3,2.09186406167839,1.47231205350596,1.47231205350596,"Etheostoma vulneratum"
"166",0.623871202,0.489818263,0.429478271,0.672204334,0.500016947,0.216077452,1.709580911,3.3,2.19722457733622,1.7827352960834,1.7827352960834,"Etheostoma whipplei"
"167",0.618890756,0.416980749,0.376484423,0.57774074,0.463404129,0.2659107,2.497841789,3.3,2.07944154167984,1.48515323141274,1.48515323141274,"Etheostoma zonale"
"168",0.599527324,0.375121795,0.350131081,0.555670331,0.321350208,0.146978154,1.969072165,3.04,2.77258872223978,1.40923250235436,1.40923250235436,"Exoglossum maxillingua"
"169",0.522369984,0.510178052,0.358459621,0.572009724,0.375528571,0.150958363,1.83740391,3.4,2.99573227355399,1.57419839622086,1.57419839622086,"Fundulus catenatus"
"170",0.58715416,0.538680769,0.479214184,0.594206939,0.424298036,0.167607131,2.089562069,3.3,2.56494935746154,1.54536142512912,1.54536142512912,"Fundulus diaphanus"
"171",0.531593899,0.574502465,0.627629746,0.541826591,0.340017215,0.157034356,1.695433952,3.2,1.79175946922805,1.36627359107731,1.36627359107731,"Fundulus dispar"
"172",0.608912781,0.563897857,0.681734649,0.516458401,0.397410717,0.162060352,2.020754127,3.08,2.07944154167984,1.37652947391599,1.37652947391599,"Fundulus notatus"
"173",0.534391534,0.589536922,0.590762169,0.507367755,0.414500799,0.179677646,1.872983871,3.2,2.07944154167984,1.54070592384282,1.54070592384282,"Fundulus olivaceus"
"174",0.443961198,0.552125711,0.518600399,0.53580099,0.21754357,0.161341206,1.553720729,3.2,2.19722457733622,1.52410189531777,1.52410189531777,"Fundulus sciadicus"
"175",0.459033621,0.517121712,0.321305351,0.538942561,0.311535764,0.169022721,1.696445976,3.4,2.89037175789616,1.41322060145183,1.41322060145183,"Fundulus stellifer"
"176",0.659712906,0.445132448,0.558563407,0.578589273,0.412253291,0.135350486,1.718153404,3.2,2.07944154167984,1.4524336494083,1.4524336494083,"Fundulus zebrinus"
"177",0.573964998,0.552445804,0.675867694,0.46713006,0.512553076,0.168330473,1.941879016,3.07,1.94591014905531,1.3713146902242,1.3713146902242,"Gambusia affinis"
"178",0.474599696,0.583510123,0.573699656,0.484924869,0.432610341,0.18754181,2.135950413,3.1,2.07944154167984,1.26357217736618,1.26357217736618,"Gambusia holbrooki"
"179",0.571305628,0.603812088,0.501718631,0.565954685,0.489701434,0.158644254,4.080636108,3.31,2.39789527279837,1.3975853920903,1.3975853920903,"Gasterosteus aculeatus"
"180",0.602013547,0.29882545,0.282590439,0.639890812,0.368095761,0.295773511,1.936437543,2.57,3.3322045101752,0.826751710134896,0.826751710134896,"Geophagus brasiliensis"
"181",0.55483871,0.217573222,0.183870968,0.770967742,0.329032258,0.375050132,2.8588518018055,2.3,2.81540871942271,0.860657984718575,0.860657984718575,"Geophagus sveni"
"182",0.515933978,0.287142857,0.347823198,0.465128641,0.268565277,0.17290411,1.697242424,2,4.02535169073515,1.35596447697359,1.35596447697359,"Gila atraria"
"183",0.530686304,0.409624867,0.442125988,0.424763302,0.282918167,0.172984279,3.969253932,2,3.76120011569356,1.39793338933063,1.39793338933063,"Gila robusta"
"184",0.577226902,0.441565619,0.173043232,0.645405621,0.149628107,0.188987027,1.980330344,3.13,3.04452243772342,1.56084809950302,1.56084809950302,"Gobio gobio"
"185",0.565760778,0.453194952,0.243813835,0.558186245,0.216085034,0.192817962,2.564901738,3.17,2.60268968544438,1.40294263927184,1.40294263927184,"Gobio lozanoi"
"186",0.420458756,0.55719713,0.384272514,0.505361133,0.560039072,0.139461769,1.874086181,3.74,2.89037175789616,1.49202784091794,1.49202784091794,"Gobiomorphus australis"
"187",0.587632944,0.425700896,0.374367372,0.622460459,0.339661384,0.171503604,3.580847016,3.25999999046326,3.2188758248682,1.36019299469539,1.36019299469539,"Gymnocephalus cernua"
"188",0.635519244,0.228700731,0.39698352,0.724374531,0.746191281,0.201717805,1.881326045,3.2,2.08567209143047,1.87071568534488,1.87071568534488,"Gymnogobius opperiens"
"189",0.81747162,0.289202703,0.769855963,0.752736298,0.746032876,0.212459604,2.182992394,3.2,2.63905732961526,1.58360354069475,1.58360354069475,"Gymnogobius urotaenia"
"190",0.603305785,0.244444444,0.636363636,0.371900826,0.429752066,0.048434016,0,3.5,4.60316818331742,2.08619861974663,2.08619861974663,"Gymnotus inaequilabiatus"
"191",0.563070143,0.398148148,0.507024903,0.573461477,0.325927893,0.205681722853585,2.109138789,3.93,2.63905732961526,0.914573121225167,0.914573121225167,"Hemichromis bimaculatus"
"192",0.585921655,0.377140985,0.479745384,0.718888864,0.366170651,0.177462545,2.327003534,3.18,3.01553490085017,1.05454853525138,1.05454853525138,"Hemichromis fasciatus"
"193",0.49721811,0.507240757,0.434411101,0.533360278,0.195225909,0.161254557,3.774037538,2.6,3.43398720448515,1.48434069220048,1.48434069220048,"Hemiodus orthonops"
"194",0.51894878,0.33244313,0.440012423,0.518255018,0.1807589,0.12795263,2.42327767,4.5,3.95124371858143,1.73204481486979,1.73204481486979,"Hemisorubim platyrhynchos"
"195",0.61553196,0.380952381,0.587169166,0.612566361,0.164994263,0.152060975,3.486735728,4.1,4.24849524204936,1.53465476747943,1.53465476747943,"Hepsetus odoe"
"196",0.510841675,0.232890607,0.288011923,0.605051875,0.291918878,0.22855608,2.447045683,2.89,3.40119738166216,0.670979768452924,0.670979768452924,"Herichthys cyanoguttatus"
"197",0.545347791,0.283110758,0.486746532,0.369458781,0.369638714,0.153626598,1.742370115,3.7,5.01063529409626,1.73759026336864,1.73759026336864,"Heterobranchus bidorsalis"
"198",0.559402377,0.306122449,0.508818389,0.415016248,0.423570664,0.159072097,1.420927989,3.7,4.49980967033027,1.6223456679708,1.6223456679708,"Heterobranchus isopterus"
"199",0.647779221,0.141425649,0.483753247,0.558597403,0.382090909,0.136463493,1.656666061,3.72,5.01063529409626,1.89648796695462,1.89648796695462,"Heterobranchus longifilis"
"200",0.490035714,0.552563812,0.496686224,0.517107143,0.265329082,0.200002268,2.35770853,3.19,3.95124371858143,1.28057167683137,1.28057167683137,"Hiodon alosoides"
"201",0.534883163,0.518317472,0.555241849,0.476746011,0.232627095,0.173640555,2.389416329,3.72,3.85014760171006,1.1706478615518,1.1706478615518,"Hiodon tergisus"
"202",0.47283693,0.299341634,0.303430454,0.48072524,0.360929885,0.190256249,5.460689015,3.2,3.40119738166216,1.32079315328147,1.32079315328147,"Hippopotamyrus pictus"
"203",0.640245602,0.3365304,0.592581689,0.570089852,0.221814391,0.172156766,1.412302501,3.41,3.68887945411394,1.45810100736045,1.45810100736045,"Hoplerythrinus unitaeniatus"
"204",0.627579773,0.449766854,0.551273484,0.61609049,0.200276471,0.164983452,1.595244174,4.5,4.17438726989564,1.51491769145013,1.51491769145013,"Hoplias malabaricus"
"205",0.472710833,0.262497137,0.220206021,0.517056414,0.196514815,0.201942657,1.73590965,2.74,3.26956893918372,1.1883456849606,1.28928285856003,"Hoplosternum littorale"
"206",0.566259131,0.41965,0.400668573,0.50906561,0.387441351,0.187078224,2.801823828,2,2.484906649788,1.42284773643453,1.42284773643453,"Hybognathus argyritis"
"207",0.504476533,0.496311024,0.457946635,0.533570849,0.252089119,0.161343928,2.129264894,3.09,2.30258509299405,1.4936850053465,1.4936850053465,"Hybognathus hankinsoni"
"208",0.51302591,0.487453947,0.36422441,0.491360778,0.250028286,0.188111563,2.192302422,3.07083550660048,2.89037175789616,1.42431594887883,1.42431594887883,"Hybognathus nuchalis"
"209",0.510220493,0.389530192,0.313039343,0.492883701,0.265317769,0.159188858,2.017136407,3.11989408881656,2.56494935746154,1.42530096048707,1.42530096048707,"Hybognathus placitus"
"210",0.543879785,0.536673913,0.481400118,0.504428369,0.229708638,0.172490581,2.925,2,2.70805020110221,1.49584235616021,1.49584235616021,"Hybognathus regius"
"211",0.567961957,0.551068376,0.3655,0.635869565,0.179347826,0.175637687,2.666014974,2.9,2.12823170584927,1.57630143539348,1.57630143539348,"Hybopsis amnis"
"212",0.656962938,0.234056832,0.524597414,0.501408451,0.17198481,0.133552202,3.705935225,4,4.35670882668959,1.33527679871478,1.33527679871478,"Hydrocynus forskahlii"
"213",0.586491752,0.378145932,0.474607092,0.532605966,0.216963242,0.164752137,4.385335484,4.41,4.65396035015752,1.39932764444109,1.39932764444109,"Hydrocynus vittatus"
"214",0.62226565,0.367527417,0.159953655,0.669582438,0.182026272,0.171916981,3.706975253,3,3.13549421592915,1.57853984020874,1.61003854928783,"Hypentelium etowanum"
"215",0.626671919,0.392110668,0.085863689,0.736614661,0.197764496,0.199559643,2.555307123,3.3,4.11087386417331,1.59351369563527,1.69103530651936,"Hypentelium nigricans"
"216",0.493936371,0.316898111,0.578815594,0.456579498,0.297775269,0.19777752,2.873008629,2,4.65396035015752,1.21936001476508,1.21936001476508,"Hypophthalmichthys molitrix"
"217",0.488693603,0.24572304,0.656005789,0.554376492,0.261572881,0.22218758,3.320970831,2.83,4.98360662170834,1.22624032803213,1.22624032803213,"Hypophthalmichthys nobilis"
"218",0.434285714,0.261538462,0.537142857,0.371428571,0.417142857,0.157804427,3.521126761,3.4,3.78418963391826,1.50091812575309,1.27594967184544,"Hypophthalmus oremaculatus"
"219",0.648815214,0.205717602,0,0.664030968,0,0.240534171,2.666345499,2,3.04452243772342,1.51000585778331,1.51000585778331,"Hypostomus ancistroides"
"220",0.580320447,0.28667174,0,0.780840804,0,0.296740973,3.547962269,2.73623995507566,3.71357206670431,1.52070164656952,1.52070164656952,"Hypostomus regani"
"221",0.52792715,0.442360435,0.493088736,0.498201661,0.458937922,0.216442158655915,2.51258892,2.87,2.484906649788,1.07416765149596,1.07416765149596,"Hypseleotris compressa"
"222",0.49411735,0.575223554,0.516525643,0.53023291,0.422970707,0.200760179324314,2.152899824,3.35,1.79175946922805,1.50681845286945,1.50681845286945,"Hypseleotris galii"
"223",0.523078995,0.430350119,0.486774327,0.690428361,0.465058862,0.207706494095091,2.263981144,3.19,1.87180217690159,1.31466132988707,1.31466132988707,"Hypseleotris klunzingeri"
"224",0.560972041,0.375399827,0.426891171,0.459405325,0.382099991,0.141592322,4.113898051,3.41,5.10594547390058,1.50586875289496,1.50586875289496,"Ictalurus furcatus"
"225",0.610576951,0.324100187,0.488390593,0.461683521,0.324333682,0.140295608,3.196117814,4.16,4.88280192258637,1.44524001849931,1.44524001849931,"Ictalurus punctatus"
"226",0.375575795,0.342734255,0.172781798,0.423947788,0.110580351,0.175652372,2.720124909,3.01,4.71849887129509,1.01862224613552,1.01862224613552,"Ictiobus bubalus"
"227",0.574395286,0.236382302,0.517014502,0.57477517,0.156740724,0.233957069,2.44818184,3.11,4.81218435537242,1.18528480925239,1.18528480925239,"Ictiobus cyprinellus"
"228",0.457732368,0.183521923,0.173701465,0.583906342,0.161981981,0.170484405,2.900035806,3.42,4.81218435537242,1.14301188616823,1.36263999434378,"Ictiobus niger"
"229",0.468722209,0.394337169,0.097558231,0.60183029,0.123718906,0.195650233,3.28393866,2.94,3.39114704580865,1.47359055569098,1.47359055569098,"Iheringichthys labrosus"
"230",0.570299941,0.373605846,0.52490001,0.499289512,0.389402477,0.186832259,2.773835634,3.22,3.80666248977032,0.976603355094678,0.976603355094678,"Kuhlia rupestris"
"231",0.45719643,0.323496111,0.259476487,0.510065252,0.171424286,0.218968818,2.807731768,2,4.31748811353631,1.22966774427203,1.22966774427203,"Labeo coubie"
"232",0.509374498,0.220350113,0.154030919,0.512572001,0.165872391,0.233442449,2.166653847,2,3.63758615972639,1.275365663537,1.275365663537,"Labeo parvus"
"233",0.591551961,0.19324147,0.281814807,0.465915956,0.290200246,0.198913201,1.670907379,3.34025845105852,4.17438726989564,1.19977419458687,1.19977419458687,"Labeo senegalensis"
"234",0.44147526,0.411882353,0.269644531,0.3984375,0.25,0.193187388,2.83091167611492,3.1,4.40671924726425,1.13318437650638,1.13318437650638,"Labeobarbus bynni"
"235",0.416460463,0.286118079,0.26712447,0.36193326,0.258537459,0.203416507,2.29331597,3.2,3.19867311755068,0.958616515073229,0.958616515073229,"Labeobarbus wurtzi"
"236",0.471497705,0.628565998,0.559578758,0.644562285,0.528515611,0.157045455,3.546281655,3.35,2.56494935746154,1.9420113421469,1.9420113421469,"Labidesthes sicculus"
"237",0.414952318,0.327294604,0.322023631,0.353913513,0.37460565,0.174819387,1.935588273,4.48,5.29831736654804,1.04907783048059,1.04907783048059,"Lates niloticus"
"238",0.580084929,0.328617219,0.45387644,0.504844262,0.315546989,0.210113596,2.25940571,4.1,3.43398720448515,1.05269055107683,1.05269055107683,"Leiopotherapon unicolor"
"239",0.335192513,0.517447799,0.163994652,0.413609626,0.221032086,0.083093326,2.375456884,4,5.01063529409626,2.14248726297408,2.14248726297408,"Lepisosteus oculatus"
"240",0.657994382,0.417702324,0.497840077,0.808904572,0.302211477,0.054895659,2.965699566,4.19,5.29831736654804,2.36542000255913,2.36542000255913,"Lepisosteus osseus"
"241",0.574628334,0.533264176,0.63119066,0.425579107,0.305284434,0.102870247,2.500614583,3.9,4.47733681447821,2.13712355591717,2.13712355591717,"Lepisosteus platostomus"
"242",0.541623076,0.304964539,0.416639368,0.496665997,0.323861455,0.218364673,2.372348955,3.24,3.41772668361337,0.741648293910595,0.741648293910595,"Lepomis auritus"
"243",0.572431215,0.30877193,0.48164257,0.550433201,0.302440833,0.211780812,2.507163324,3.49,3.43398720448515,0.882960295425948,0.882960295425948,"Lepomis cyanellus"
"244",0.523731719,0.330129489,0.464434835,0.494616905,0.318648272,0.250377931,2.415496154,3.25,3.68887945411394,0.764969254144301,0.764969254144301,"Lepomis gibbosus"
"245",0.656447212,0.432426311,0.639960352,0.473128485,0.320984772,0.234362967,2.828672096,3.35,3.43398720448515,0.867276354990931,0.867276354990931,"Lepomis gulosus"
"246",0.519635589,0.3984375,0.429411808,0.466819355,0.349184525,0.247897519,2.704383792,3.61,2.70805020110221,0.794720207729979,0.794720207729979,"Lepomis humilis"
"247",0.53012832,0.285712472,0.489906007,0.514919493,0.3382264,0.300838867,2.975986278,3.24,3.71357206670431,0.641612100102393,0.641612100102393,"Lepomis macrochirus"
"248",0.515778473,0.379359679,0.409744146,0.527870839,0.312574919,0.283171836,2.603256389,3.3,2.484906649788,0.752592554866682,0.752592554866682,"Lepomis marginatus"
"249",0.551248096,0.272805195,0.436860496,0.551921871,0.360738285,0.255103837,2.643664085,3.64,3.17805383034795,0.710827077535869,0.710827077535869,"Lepomis megalotis"
"250",0.467191628,0.319605616,0.362397668,0.495481806,0.308141247,0.300112226,2.126116509,3.5,3.76584049525006,0.833151884335736,0.833151884335736,"Lepomis microlophus"
"251",0.588233772,0.41779447,0.529410865,0.468283277,0.331794134,0.236996067,2.082451343,3.4,2.77258872223978,0.772274456584527,0.772274456584527,"Lepomis miniatus"
"252",0.531263995,0.416657764,0.453128035,0.478525111,0.3338582,0.243739738,2.0471017,3.4,2.99573227355399,0.802011223093747,0.802011223093747,"Lepomis punctatus"
"253",0.472554325,0.360283086,0.464835413,0.50679422,0.21533933,0.168423037,3.334068424,3.26,3.68887945411394,1.22114172528385,1.22114172528385,"Leporinus friderici"
"254",0.514284187,0.397062702,0.499342529,0.403024221,0.241305009,0.1531142,2.098586573,3.72,3.17805383034795,0.993570927260332,0.993570927260332,"Leporinus lacustris"
"255",0.433064294,0.472083149,0.47113322,0.680182624,0.12047509,0.15772719,3.089545793,3.24,2.484906649788,1.46770882519756,1.46770882519756,"Leucaspius delineatus"
"256",0.591368334,0.226139983,0.562939922,0.427810753,0.346982617,0.174020601,2.212635366,4.46999979019165,4.78749174278205,1.38516835841672,1.38516835841672,"Leuciscus aspius"
"257",0.497896326,0.408502122,0.319111824,0.485192651,0.250707591,0.166581396,2.993740354,2.8,3.68887945411394,1.40814247512806,1.40814247512806,"Leuciscus burdigalensis"
"258",0.520366586,0.406840754,0.542585138,0.465069806,0.240230979,0.185600454,2.150565321,3.79,4.44265125649032,1.27646120086052,1.27646120086052,"Leuciscus idus"
"259",0.476097198,0.443884164,0.324335707,0.551620454,0.226099646,0.163173148,2.808990347,2.87,3.68887945411394,1.51710876008896,1.51710876008896,"Leuciscus leuciscus"
"260",0.682214181,0.242457869,0,0.628951691,0,0.134505745,5.435635367,2.45000004768372,3.6454498961866,2.11134898455399,2.11134898455399,"Loricariichthys platymetopon"
"261",0.667455394,0.263444308,0,0.645026922,0,0.154211743,2.59180438081265,2.6,3.3322045101752,2.20258919611395,2.20258919611395,"Loricariichthys rostratus"
"262",0.773211219,0.481078462,0.524813967,0.649656554,0.658757871,0.123253268,1.758428693,3.84,5.02388052084628,1.99786885285891,1.99786885285891,"Lota lota"
"263",0.50482058,0.559133759,0.492203082,0.586783449,0.375394814,0.177438578,1.621360188,3.2,1.82454929205105,1.29382216313288,1.29382216313288,"Lucania parva"
"264",0.483371139,0.257130613,0.385708873,0.516678066,0.14524851,0.15942439,3.088623188,3.27,3.17805383034795,1.10727900462091,1.10727900462091,"Luxilus chrysocephalus"
"265",0.534878878,0.449228814,0.496837558,0.571467315,0.158291603,0.134695456,3.036460747,3,2.63905732961526,1.42787234372913,1.42787234372913,"Luxilus coccogenis"
"266",0.53351614,0.442392068,0.485282688,0.535479422,0.203752951,0.196708096,2.963767242,2.75,2.89037175789616,1.27609462753387,1.27609462753387,"Luxilus cornutus"
"267",0.576705,0.515112537,0.5300425,0.55004,0.2333325,0.163447225,2.778514929,3,2.30258509299405,1.42551807907635,1.42551807907635,"Luxilus zonistius"
"268",0.531550802,0.702502185,0.540615238,0.569488714,0.193745257,0.135365931,2.636223837,3.2,1.94591014905531,1.66135877845737,1.66135877845737,"Lythrurus fumeus"
"269",0.575468239,0.448330083,0.57547864,0.502713357,0.239014611,0.17170056,3.231638864,3.03,2.19722457733622,1.32394786986175,1.32394786986175,"Lythrurus umbratilis"
"270",0.533494692,0.28644898,0.554399917,0.33885412,0.343114,0.189194634,2.56318629,3.69,4.33073334028633,1.03485643716474,1.03485643716474,"Macquaria ambigua"
"271",0.463121085,0.338011628,0.367447876,0.514951559,0.334814318,0.19620734,2.345376037,3.4,4.0943445622221,1.07841642452445,1.07841642452445,"Percalates novemaculeatus"
"272",0.667410396,0.407863696,0.277961121,0.564677053,0.298370739,0.154823819,2.938253753,3.2,2.19722457733622,1.43494511533411,1.43494511533411,"Macrhybopsis aestivalis"
"273",0.630173008,0.310073219,0.285716876,0.653875449,0.240723949,0.20479659,2.948607967,3.3,2.12823170584927,1.75245726611456,1.75245726611456,"Macrhybopsis gelida"
"274",0.617930646,0.23251461,0.336857304,0.588343979,0.264579204,0.159941517,3.128188611,3.3,2.39789527279837,1.52668227188378,1.52668227188378,"Macrhybopsis meeki"
"275",0.572636548,0.480922032,0.298414406,0.652439146,0.254063583,0.161946524,2.853970017,3.63,3.13549421592915,1.59739908083273,1.59739908083273,"Macrhybopsis storeriana"
"276",0.80797162,0.119402985,0.771410143,0.800267552,0.446752347,0.110214182,1.518962963,2.93,4.80402104473326,1.49407931410301,1.49407931410301,"Malapterurus electricus"
"277",0.406080847,0.249151163,0.298389113,0.356348177,0.284861694,0.123449926,3.876388662,3.1,3.46573590279973,1.15759673821553,1.15759673821553,"Marcusenius furcidens"
"278",0.510265692,0.327282128,0.499992673,0.382644313,0.372444568,0.162499847,3.257459777,3.2,3.46885603013597,1.27725442747592,1.22393355201433,"Marcusenius senegalensis"
"279",0.543287589,0.153772816,0.41877685,0.388013126,0.409361575,0.196551997,3.784210363,3.1,3.41772668361337,1.12858229535028,1.12858229535028,"Marcusenius ussheri"
"280",0.64126485,0.5,0.508001624,0.583072166,0.262975959,0.190210291,3.23255814,3.2,2.2082744135228,1.53776258681043,1.53776258681043,"Meda fulgida"
"281",0.678671102,0.212942738,0,0.84598614,0,0.406705893,2.485759448,2.77077415505293,4.0943445622221,1.5363816546349,1.5363816546349,"Megalancistrus parananus"
"282",0.496447955,0.433333333,0.467980114,0.441247849,0.182382444,0.153448885,3.23020573,2.5,3.91202300542815,1.29813909704991,1.29813909704991,"Megaleporinus elongatus"
"283",0.468228527,0.280553637,0.46489693,0.478723639,0.21490443,0.12959368,2.070328943,2.5,4.22537282462851,1.20355072556323,1.20355072556323,"Megaleporinus macrocephalus"
"284",0.485040158,0.316909506,0.4494364,0.42320566,0.220401327,0.146263047,2.618335963,3.23,4.33073334028633,1.21219371227219,1.21219371227219,"Megaleporinus obtusidens"
"285",0.414630101,0.311111111,0.399996098,0.439020107,0.199998049,0.170385976,3.169484317,2.6,3.63811233706028,1.13225744139861,1.13225744139861,"Megaleporinus piavussu"
"286",0.574611447,0.494784572,0.632583891,0.572525514,0.150022442,0.169423708,3.683126263,3.48,5.01063529409626,1.3487362380175,1.3487362380175,"Megalops cyprinoides"
"287",0.463815295,0.43876184,0.453016646,0.581950732,0.527991684,0.213493298286913,3.019935806,2.9,2.39789527279837,1.17999137406795,1.17999137406795,"Melanotaenia duboulayi"
"288",0.603131844,0.683736523,0.603413527,0.618933888,0.740748088,0.163359017,2.894710388,3.2,2.70805020110221,1.81420628694853,1.81420628694853,"Menidia beryllina"
"289",0.56777756,0.309949515,0.554206071,0.398700429,0.322926179,0.179609156,4.254763035,3.5,2.79728133483015,0.466085600033718,0.466085600033718,"Metynnis lippincottianus"
"290",0.573535323,0.403768506,0.459335914,0.597356059,0.399290202,0.147357771,3.2,3.6,3.85014760171006,1.36520454002511,1.36520454002511,"Micropterus coosae"
"291",0.652592702,0.332552432,0.601273409,0.610300565,0.389737954,0.171659093,2.828317774,3.56,4.23410650459726,1.20638325635081,1.20638325635081,"Micropterus dolomieu"
"292",0.619045718,0.304379901,0.551825412,0.515434809,0.386563502,0.164817295,2.64564865,3.56,4.15888308335967,1.20816189940225,1.20816189940225,"Micropterus punctulatus"
"293",0.598507859,0.271130617,0.546138912,0.471328002,0.326692452,0.172997466,2.367404334,3.84,4.57471097850338,1.06401705921224,1.06401705921224,"Micropterus salmoides"
"294",0.501766784,0.272235108,0.130742049,0.597215548,0.155477032,0.204057579,3.780000605,3.43,3.91202300542815,1.43727210222574,1.43727210222574,"Minytrema melanops"
"295",0.497109649,0.235894757,0.158328947,0.520600877,0.169592105,0.110659668,1.343433219,3.24,3.3322045101752,1.91019271582185,1.74752711001243,"Misgurnus anguillicaudatus"
"296",0.454787158,0.191796586,0.164344414,0.518909773,0.13868115,0.13427468730139,2.006729063,3.4,3.40119738166216,2.01040766595937,1.72649423944977,"Misgurnus fossilis"
"297",0.506177865,0.240054697,0.511360011,0.611504142,0.466007988,0.151081879,1.655642611,3.45,2.63905732961526,1.33778774454704,1.33778774454704,"Mogurnda adspersa"
"298",0.45791416,0.196333333,0.373726174,0.342404331,0.326610251,0.126894514,3.905529628,3.77,5.01063529409626,1.59082705479826,1.59082705479826,"Mormyrops anguilloides"
"299",0.553645445172256,0.367459754871591,0.322523348922915,0.582408198,0.288921064294798,0.140641900321661,2.704009434,3.3,4.17438726989564,2.1476920527021,1.79505577521579,"Mormyrops breviceps"
"300",0.465260421,0.191568084,0.22397041,0.457117548,0.316934666,0.106126596,3.445124034,3.2,3.91202300542815,1.53119067004766,1.53119067004766,"Mormyrus hasselquistii"
"301",0.447265641,0.254776262,0.214530319,0.379057029,0.322974393,0.141278595,3.241779773,2.48,4.60517018598809,1.35210128781798,1.35210128781798,"Mormyrus rume"
"302",0.472522853,0.408997653,0.347356224,0.449977501,0.360438316,0.211337246,2.6667967,3.14,4.06044301054642,1.0013950346198,1.0013950346198,"Morone americana"
"303",0.504293644,0.478349465,0.487330335,0.447893882,0.332440849,0.167800492,2.127240239,4.04,3.80666248977032,1.0825173272163,1.0825173272163,"Morone chrysops"
"304",0.501751373,0.470234413,0.328622174,0.466417682,0.381603867,0.206227864,2.892144026,4.1,3.8286413964891,1.07602667986877,1.07602667986877,"Morone mississippiensis"
"305",0.645352095,0.295859905,0.613368246,0.491275844,0.386636114,0.154030837,2.867191666,4.65,5.29831736654804,1.23938038672782,1.23938038672782,"Morone saxatilis"
"306",0.51491424,0.329753812,0.14374685,0.618485284,0.120532435,0.171483571,2.317764018,3.01,4.30406509320417,1.3237854684922,1.3237854684922,"Moxostoma anisurum"
"307",0.515951514,0.413229411,0.168787245,0.531990207,0.165725205,0.146698964,2.69703971,3.56,4.34380542185368,1.23900075299826,1.23900075299826,"Moxostoma carinatum"
"308",0.581945011,0.282179132,0.090288321,0.652219421,0.157487911,0.201743879,2.981009003,3.1,3.80666248977032,1.43751441903822,1.5290591769872,"Moxostoma collapsum"
"309",0.555975903,0.387276521,0.202823707,0.604890789,0.202911118,0.157165607,2.639360656,3.1,4.17438726989564,1.43825258430578,1.43825258430578,"Moxostoma congestum"
"310",0.603144172,0.292671671,0.219525207,0.541877834,0.209730928,0.18569505,2.901687311,3.04,3.93182563272433,1.43733338874689,1.43733338874689,"Moxostoma duquesnei"
"311",0.492648775,0.31061533,0.07719751,0.591858604,0.139738521,0.176040424,2.633902416,3.04,4.35670882668959,1.42346310070313,1.42346310070313,"Moxostoma erythrurum"
"312",0.485691387,0.279344889,0.14197193,0.593181907,0.10129403,0.135893883,3.102089394,3.1,3.78418963391826,1.54398520310048,1.54398520310048,"Moxostoma lachneri"
"313",0.427608303,0.331098905,0.162886286,0.512366733,0.176674803,0.163250001,1.941254114,3.13,4.31748811353631,1.39862451561832,1.39862451561832,"Moxostoma macrolepidotum"
"314",0.525019173,0.291666667,0.070839444,0.645829689,0.170889227,0.167751436,3.395815469,3.1,3.80666248977032,1.49074491941707,1.56499338655591,"Moxostoma pappillosum"
"315",0.50758517,0.297737342,0.140201589,0.598480315,0.147775396,0.17900137,2.74353966358074,3.1,3.93182563272433,1.44516701666869,1.44516701666869,"Moxostoma poecilurum"
"316",0.555333459,0.498534249,0.589632462,0.521260137,0.674227773,0.195523875,2.442879162,2.48,4.60517018598809,1.38654934110973,1.38654934110973,"Mugil cephalus"
"317",0.507637604,0.276566621,0.315864588,0.387871408,0.366405261,0.160547009,2.62818986348023,3.19,5.19295685089021,1.3836117599106,1.3836117599106,"Mylopharyngodon piceus"
"318",0.547654316,0.342739726,0.481566147,0.37416134,0.322803852,0.183661412,1.983747153,2.8,3.87120101090789,0.851164519359831,0.851164519359831,"Nematalosa erebi"
"319",0.663162553,0.275775551,0.408789184,0.662304587,0.551717287,0.18521319,2.132923063,3.41,2.99573227355399,1.52049412299217,1.52049412299217,"Neogobius fluviatilis"
"320",0.730706368,0.297320611,0.543404063,0.629741085,0.71641461,0.248505977,1.908822333,3.3,3.2188758248682,1.3921826165181,1.3921826165181,"Neogobius melanostomus"
"321",0.561716547,0.25683832,0.309770115,0.591075689,0.254879636,0.168820869,2.386740773,3.03,3.25809653802148,1.27214056850546,1.27214056850546,"Nocomis biguttatus"
"322",0.624255465,0.218499636,0.433789156,0.549863836,0.283032607,0.149583798,2.117192919,3.1,3.25809653802148,1.30412865940508,1.30412865940508,"Nocomis leptocephalus"
"323",0.643583027,0.252472123,0.332189186,0.698953659,0.228603459,0.158098565,2.294693192,3.17,3.49650756146648,1.44179609461691,1.44179609461691,"Nocomis micropogon"
"324",0.575313761,0.29566016,0.253371293,0.510729761,0.256817485,0.15544596,1.957082329,3.1,3.46573590279973,1.41561472255805,1.41561472255805,"Nocomis raneyi"
"325",0.486819417,0.429694444,0.47798691,0.395879336,0.261053831,0.165396508,2.965019458,2.65,3.46573590279973,1.20428330131676,1.20428330131676,"Notemigonus crysoleucas"
