"","SpecCode","Suporder","Order","Family","MBl","BEl","VEp","REs","OGp","RMl","BLs","PFv","PFs","CPt","Type.of.illustration","Reference","Species"
"7128",25653,"Teleostei","Characiformes","Anostomidae",32,5.461042901,0.290454601,0.635511843,0.243968627,0.261188384,0.379102271,0.187907469,0.099681042,2.931233277,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Rhytiodus argenteofuscus"
"7129",51334,"Teleostei","Characiformes","Anostomidae",33.2,4.92860318,0.417570673,0.450793974,0.501820624,0.454668264,0.371057286,0.234420663,0.119670093,2.242660825,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Rhytiodus microlepis"
"7130",2949,"Teleostei","Cypriniformes","Cyprinidae",18,3.696498403,0.498412141,0.544980226,0.492022364,0.517008198,0.498444089,0.204498403,0.163355529,3.20514474,"Photograph","North American Native Fishes Association (http://gallery.nanfa.org/)","Richardsonius balteatus"
"7131",2950,"Teleostei","Cypriniformes","Cyprinidae",17,4.096827651,0.551736651,0.590118692,0.490300058,0.595735178,0.5741751,0.245170593,0.187822864,2.852709111,"Photograph","North American Native Fishes Association (http://gallery.nanfa.org/)","Richardsonius egregius"
"7132",50624,"Teleostei","Siluriformes","Loricariidae",21,9.944724333,0.555273843,0.384307711,0,0,0.649397885,0,0.175813219,NA,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Ricola macrops"
"7133",58542,"Teleostei","Siluriformes","Loricariidae",16.08,NA,NA,NA,NA,NA,NA,NA,0.145768868,NA,"Photograph","Reis R.E. & Cardoso A.R. (2001) Two new species of Rineloricaria from southern Santa Catarina and northeastern Rio Grande do Sul. Brazil (Teleostei: Loricariidae)  Ichthyological Exploration of Freshwaters 12: 4.","Rineloricaria aequalicuspis"
"7134",50565,"Teleostei","Siluriformes","Loricariidae",8,9.751341889,0.5354003,0.405431685,0,0,0.644767237,0,0.152301498,7.627514236,"Photograph","Unpublished","Rineloricaria beni"
"7135",50570,"Teleostei","Siluriformes","Loricariidae",16,8.65445758,0.487277327,0.299848343,0,0,0.620263093,0,0.144359705,5.441633436,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria castroi"
"7136",50573,"Teleostei","Siluriformes","Loricariidae",10.2,10.48895953,0.603665381,0.381656588,0,0,0.773672644,0,0.167283407,NA,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Rineloricaria eigenmanni"
"7137",11328,"Teleostei","Siluriformes","Loricariidae",16,9.688332,0.538144,0.253807502,0,0,0.667892,0,NA,NA,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria fallax"
"7138",50574,"Teleostei","Siluriformes","Loricariidae",11.3,9.233977539,0.597357691,0.287173195,0,0,0.706554021,0,0.145338217,9.702066667,"Drawing","Reichert Lang J.J. (2002) Atlas ilustrado de los peces de agua dulce del Uruguay. Probides, 327 pages. ","Rineloricaria felipponei"
"7139",50575,"Teleostei","Siluriformes","Loricariidae",15.2,11.73930631,0.577280181,0.329313817,0,0,0.701076156,0,0.16559185,7.056026383,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria formosa"
"7140",50576,"Teleostei","Siluriformes","Loricariidae",14,8.951844743,0.526193483,0.266083199,0,0,0.655293072,0,0.171225843,4.906567663,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria hasemani"
"7141",50578,"Teleostei","Siluriformes","Loricariidae",13.3,7.648153671,0.508323831,0.318892166,0,0,0.618507148,0,0.135144031,8.337205937,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria heteroptera"
"7142",50585,"Teleostei","Siluriformes","Loricariidae",12.3,9.958497326,0.512442745,0.347513476,0,0,0.661185454,0,0.156349,NA,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria lanceolata"
"7143",50586,"Teleostei","Siluriformes","Loricariidae",36,6.433316481,0.682680317,0.198581755,0,0,0.766409673,0,0.139363672,NA,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria latirostris"
"7144",49091,"Teleostei","Siluriformes","Loricariidae",19.29,6.74667466,0.632757794,0.269818143,0,0,0.740647482,0,0.14578636,5.437097848,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Rineloricaria microlepidogaster"
"7145",50594,"Teleostei","Siluriformes","Loricariidae",16.5,9.429342924,0.470274302,0.428965477,0,0,0.597422347,0,0.150583216,NA,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria morrowi"
"7146",50595,"Teleostei","Siluriformes","Loricariidae",6.5,10.91995452,0.5,0.352967923,0,0,0.743362832,0,0.146030013,13.50217927,"Drawing","Proceedings of the Zoological Society of London (1849) 17.","Rineloricaria nigricauda"
"7147",50597,"Teleostei","Siluriformes","Loricariidae",11,10.00229762,0.536059524,0.399793779,0,0,0.629238095,0,0.155908821,NA,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria parva"
"7148",50598,"Teleostei","Siluriformes","Loricariidae",15,9.684797544,0.523486927,0.291066506,0,0,0.71213227,0,0.15698744,6.118071604,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria phoxocephala"
"7149",48333,"Teleostei","Siluriformes","Loricariidae",14,10.01523836,0.569703592,0.346431206,0,0,0.688709193,0,0.162854691,NA,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria platyura"
"7150",48334,"Teleostei","Siluriformes","Loricariidae",10,10.41736322,0.607443458,0.353304971,0,0,0.738700596,0,0.167175744,NA,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria stewarti"
"7151",50603,"Teleostei","Siluriformes","Loricariidae",14,12.11018654,0.580902086,0.375674108,0,0,0.763942007,0,0.169583704,6.200366667,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria teffeana"
"7152",50604,"Teleostei","Siluriformes","Loricariidae",11,8.923614035,0.614582089,0.283302403,0,0,0.729805233,0,0.198781854,11.56402083,"Drawing","Reichert Lang J.J. (2002) Atlas ilustrado de los peces de agua dulce del Uruguay. Probides, 327 pages. ","Rineloricaria thrissoceps"
"7153",50606,"Teleostei","Siluriformes","Loricariidae",15,9.486695674,0.464503102,0.364011496,0,0,0.52793997,0,0.155601649,NA,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Rineloricaria wolfei"
"7154",13325,"Teleostei","Siluriformes","Bagridae",26,4.063877054,0.669520042,0.265086782,0.359342666,0.338126339,0.505221285,0.300673854,0.226876472,NA,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Rita gogra"
"7155",24736,"Teleostei","Siluriformes","Bagridae",30,4.152549479,0.64947678,0.362947504,0.313260278,0.308848424,0.64122931,0.225536143,0.248745189,NA,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Rita kuturnee"
"7156",62179,"Teleostei","Siluriformes","Bagridae",27,4.389000431,0.624141307,0.243573149,0.376729831,0.369652483,0.506363455,0.299132181,0.202219219,2.558139535,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Rita macracanthus"
"7157",4884,"Teleostei","Siluriformes","Bagridae",150,3.564896917,0.521787995,0.160070003,0.293121693,0.466704379,0.412837074,0.274044882,0.251768752,2.519555246,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Rita rita"
"7158",3616,"Teleostei","Perciformes","Cichlidae",25,2.455091762,0.722477445,0.324109813,0.54544592,0.224687508,0.618665444,0.435403142,0.245168168,NA,"Photograph","Fish Barcode of Life (fishbol.org)","Rocio octofasciata"
"7159",27999,"Teleostei","Characiformes","Characidae",12,3.590771495,0.605914619,0.56476317,0.575969774,0.343632876,0.514153055,0.19548741,0.185562523,2.447567875,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Roeboexodon guyanensis"
"7160",56650,"Teleostei","Characiformes","Characidae",11,2.757354807,0.417493482,0.432016564,0.426296177,0.630743712,0.490355107,0.118207619,0.144438122,2.684377086,"Photograph","University of Louisiana at Lafayette (http://www.ucs.louisiana.edu/)","Roeboides affinis"
"7161",53313,"Teleostei","Characiformes","Characidae",5,2.709148236,0.494499406,0.47056239,0.501136675,0.2599867,0.481013526,0.143175379,0.157262553,3.171992024,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Roeboides biserialis"
"7162",56662,"Teleostei","Characiformes","Characidae",8.2,3.216461487,0.423107972,0.493940197,0.399408005,0.581524227,0.558398924,0.076979482,0.192384032,3.353648649,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Roeboides bouchellei"
