"","Site","Country","HydroBasin","taxnovel","funcnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"460","G11003","SWE",2080033200,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"461","G11009","SWE",2080033080,FALSE,FALSE,0,36,0.461538461538462,-1.50916690928263,-0.711876690984875
"462","G11013","SWE",2080033200,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"463","G11014","SWE",2080033080,TRUE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"464","G11017","SWE",2080033200,FALSE,FALSE,0,144,0.521739130434783,-1.1974577072072,-0.0465756215929189
"465","G11019","SWE",2080033080,FALSE,FALSE,0,676,1,1.2788987315032,3.23064816467116
"466","G11023","SWE",2080033200,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"467","G11025","SWE",2080033080,FALSE,FALSE,0,324,0.692307692307692,-0.314281634660133,1.06225949406034
"468","G11027","SWE",2080033320,FALSE,FALSE,0,64,0.444444444444444,-1.59767692962504,-0.539391228549923
"469","G11029","SWE",2080031960,FALSE,TRUE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"470","G11030","SWE",2080033200,FALSE,FALSE,0,81,0.45,-1.56891117301375,-0.43466791207156
"471","G11035","SWE",2080033080,FALSE,FALSE,0,144,0.8,0.243331493497033,-0.0465756215929189
"472","G11036","SWE",2080056900,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"473","G11048","SWE",2080033200,FALSE,FALSE,0,81,0.529411764705882,-1.15773006380542,-0.43466791207156
"474","G11049","SWE",2080031960,FALSE,FALSE,0,25,0.625,-0.662789839758361,-0.779638836941463
"475","G11056","SWE",2080033290,FALSE,FALSE,0,81,0.642857142857143,-0.570328479222096,-0.43466791207156
"476","G11059","SWE",2080033290,FALSE,FALSE,0,313,0.500805152979066,-1.30585041327869,0.994497348103753
"477","G11060","SWE",2080033290,FALSE,FALSE,0,169,0.722222222222222,-0.15938909906092,0.107429255581145
"478","G11061","SWE",2080033290,FALSE,FALSE,0,36,0.25,-2.60447841101992,-0.711876690984875
"479","G11065","SWE",2080033290,TRUE,FALSE,0,225,0.6,-0.792235744509132,0.452400180451048
"480","G11069","SWE",2080033200,FALSE,FALSE,0,256,0.551724137931034,-1.04220025023476,0.643366228146887
"481","G11072","SWE",2080033290,FALSE,FALSE,0,49,0.291666666666667,-2.3887352364353,-0.631794154854362
"482","G11078","SWE",2080033290,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"483","G11080","SWE",2080033290,FALSE,FALSE,0,164,0.413793103448276,-1.75638455230797,0.0766282801463322
"484","G11082","SWE",2080033200,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"485","G11083","SWE",2080031960,FALSE,FALSE,0,25,0.625,-0.662789839758361,-0.779638836941463
"486","G11090","SWE",2080033290,FALSE,FALSE,0,64,0.470588235294118,-1.462308663219,-0.539391228549923
"487","G11091","SWE",2080032870,TRUE,FALSE,0,196,0.736842105263158,-0.0836897395575455,0.273754522929134
"488","G11095","SWE",2080033290,FALSE,FALSE,0,74,0.401221264367816,-1.82147947567402,-0.477789277680298
"489","G11096","SWE",2080032680,FALSE,FALSE,0,317,0.446503225806452,-1.58701689698148,1.0191381284516
"490","G11103","SWE",2080033290,TRUE,FALSE,0,25,0.454545454545455,-1.54537555396816,-0.779638836941463
"491","G11105","SWE",2080033200,FALSE,FALSE,0,289,0.607142857142857,-0.755251200294626,0.846652666016651
"492","G11110","SWE",2080033290,FALSE,FALSE,0,100,0.333333333333333,-2.17299206185068,-0.317624205419271
"493","G11112","SWE",2080033290,FALSE,FALSE,0,121,1,1.2788987315032,-0.188260108593058
"494","G11119","SWE",2080031960,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"495","G11121","SWE",2080033290,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"496","G11125","SWE",2080032680,FALSE,FALSE,0,64,0.533333333333333,-1.13742482384452,-0.539391228549923
"497","G11129","SWE",2080056900,FALSE,FALSE,0,81,0.9,0.761115112500115,-0.43466791207156
"498","G11132","SWE",2080031960,FALSE,FALSE,0,36,0.5,-1.31001936351221,-0.711876690984875
"499","G11134","SWE",2080056770,TRUE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"500","G11138","SWE",2080031960,FALSE,FALSE,0,81,0.818181818181818,0.337473969679412,-0.43466791207156
"501","G11140","SWE",2080033290,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"502","G11143","SWE",2080032650,FALSE,FALSE,0,121,0.785714285714286,0.169362405068021,-0.188260108593058
"503","G11144","SWE",2080031960,FALSE,TRUE,0,81,1,1.2788987315032,-0.43466791207156
"504","G11148","SWE",2080033320,TRUE,FALSE,0,128,0.671328671328671,-0.422907568716723,-0.14513874298432
"505","G11153","SWE",2080033290,FALSE,FALSE,0,121,0.5,-1.31001936351221,-0.188260108593058
"506","G11154","SWE",2080033290,FALSE,FALSE,0,144,0.48,-1.41357608731283,-0.0465756215929189
"507","G11157","SWE",2080033290,FALSE,FALSE,0,100,0.416666666666667,-1.74150571268145,-0.317624205419271
"508","G11158","SWE",2080031960,TRUE,FALSE,0,484,0.956521739130435,1.05377541889316,2.04789070797435
"509","G11160","SWE",2080031960,FALSE,TRUE,0,100,1,1.2788987315032,-0.317624205419271
"510","G11162","SWE",2080031960,FALSE,FALSE,0,169,0.928571428571429,0.909053289358139,0.107429255581145
"511","G11165","SWE",2080032870,TRUE,FALSE,0,81,0.692307692307692,-0.314281634660133,-0.43466791207156
"512","G11168","SWE",2080033290,FALSE,FALSE,0,64,0.533333333333333,-1.13742482384452,-0.539391228549923
"513","G11169","SWE",2080033290,FALSE,FALSE,0,169,0.541666666666667,-1.0942761889276,0.107429255581145
"514","G11171","SWE",2080031960,TRUE,FALSE,0,484,0.956521739130435,1.05377541889316,2.04789070797435
"515","G11175","SWE",2080032970,FALSE,FALSE,0,49,0.636363636363636,-0.603950792144374,-0.631794154854362
"516","G11176","SWE",2080033320,FALSE,TRUE,0,100,0.666666666666667,-0.447046665173744,-0.317624205419271
"517","G11178","SWE",2080031960,TRUE,TRUE,1,169,0.722222222222222,-0.15938909906092,0.107429255581145
"518","G11180","SWE",2080031960,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"519","G11184","SWE",2080032970,FALSE,FALSE,0,121,0.785714285714286,0.169362405068021,-0.188260108593058
"520","G11193","SWE",2080033290,FALSE,FALSE,0,36,0.545454545454545,-1.07466317305627,-0.711876690984875
"521","G11194","SWE",2080033320,TRUE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"522","G11196","SWE",2080031960,FALSE,FALSE,0,361,0.826086956521739,0.378405481063054,1.29018671227796
"523","G11202","SWE",2080031960,FALSE,FALSE,0,25,0.416666666666667,-1.74150571268145,-0.779638836941463
"524","G11203","SWE",2080033320,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"525","G11211","SWE",2080033320,FALSE,FALSE,0,25,0.555555555555556,-1.02236179739939,-0.779638836941463
"526","G11212","SWE",2080031960,FALSE,TRUE,0,361,0.730769230769231,-0.115134088889717,1.29018671227796
"527","G11213","SWE",2080031960,FALSE,TRUE,0,121,0.6875,-0.339175077881435,-0.188260108593058
"528","G11216","SWE",2080031960,FALSE,FALSE,0,256,0.615384615384615,-0.712576726200965,0.643366228146887
"529","G11218","SWE",2080033320,FALSE,FALSE,0,194,0.902116402116402,0.77207349597108,0.261434132755209
"530","G11219","SWE",2080033320,FALSE,FALSE,0,25,0.384615384615385,-1.90746200082346,-0.779638836941463
"531","G11220","SWE",2080033320,FALSE,FALSE,0,144,0.705882352941177,-0.243994265564691,-0.0465756215929189
"532","G11223","SWE",2080033320,FALSE,FALSE,0,81,0.642857142857143,-0.570328479222096,-0.43466791207156
"533","G11225","SWE",2080033330,FALSE,FALSE,0,36,0.260869565217391,-2.54819758286741,-0.711876690984875
"534","G11227","SWE",2080033330,FALSE,FALSE,0,74,0.385869565217391,-1.90096805911356,-0.477789277680298
"535","G11233","SWE",2080033330,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"536","G11235","SWE",2080033320,FALSE,FALSE,0,25,0.294117647058824,-2.37604446145974,-0.779638836941463
"537","G11237","SWE",2080033320,FALSE,FALSE,0,100,0.666666666666667,-0.447046665173744,-0.317624205419271
"538","G11238","SWE",2080031960,FALSE,FALSE,0,361,1,1.2788987315032,1.29018671227796
"539","G11239","SWE",2080033320,TRUE,FALSE,0,81,0.642857142857143,-0.570328479222096,-0.43466791207156
"540","G11240","SWE",2080033290,FALSE,FALSE,0,36,0.4,-1.8278029825153,-0.711876690984875
"541","G11243","SWE",2080031960,FALSE,FALSE,0,361,1,1.2788987315032,1.29018671227796
"542","G11250","SWE",2080033290,FALSE,FALSE,0,25,0.454545454545455,-1.54537555396816,-0.779638836941463
"543","G11253","SWE",2080033330,FALSE,FALSE,0,64,0.533333333333333,-1.13742482384452,-0.539391228549923
"544","G11257","SWE",2080033330,FALSE,FALSE,0,121,0.478260869565217,-1.42258101981723,-0.188260108593058
"545","G11258","SWE",2080033330,TRUE,FALSE,0,64,0.363636363636364,-2.01608793488005,-0.539391228549923
"546","G11261","SWE",2080031960,FALSE,FALSE,0,25,0.3125,-2.28086364914299,-0.779638836941463
"547","G11262","SWE",2080033320,FALSE,FALSE,0,100,0.625,-0.662789839758361,-0.317624205419271
"548","G11263","SWE",2080033330,FALSE,FALSE,0,49,0.304347826086957,-2.32307427025737,-0.631794154854362
"549","G11264","SWE",2080033330,FALSE,FALSE,0,49,0.304347826086957,-2.32307427025737,-0.631794154854362
"550","G11265","SWE",2080031960,FALSE,TRUE,0,441,0.954545454545455,1.04354254104725,1.78300231923496
"551","G11268","SWE",2080033330,FALSE,FALSE,0,85,0.487179487179487,-1.37640187876902,-0.41002713172371
"552","G11271","SWE",2080031960,FALSE,FALSE,0,100,0.357142857142857,-2.04971024780233,-0.317624205419271
"553","G11273","SWE",2080033320,FALSE,FALSE,0,225,0.681818181818182,-0.368594601688428,0.452400180451048
"554","G11275","SWE",2080033330,FALSE,TRUE,0,314,0.6675,-0.442731801682051,1.00065754319072
"555","G11279","SWE",2080033320,FALSE,FALSE,0,64,0.470588235294118,-1.462308663219,-0.539391228549923
"556","G11286","SWE",2080033320,FALSE,FALSE,0,36,0.545454545454545,-1.07466317305627,-0.711876690984875
"557","G11295","SWE",2080033320,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"558","G11302","SWE",2080033330,FALSE,FALSE,0,162,0.589285714285714,-0.84771256083089,0.0643078899724071
"559","G11306","SWE",2080032020,FALSE,FALSE,0,25,0.416666666666667,-1.74150571268145,-0.779638836941463
"560","G11308","SWE",2080033330,FALSE,FALSE,0,324,0.72,-0.170895401705433,1.06225949406034
"561","G11309","SWE",2080033330,FALSE,FALSE,0,361,0.76,0.0362180458958001,1.29018671227796
"562","G11310","SWE",2080033330,FALSE,FALSE,0,196,1,1.2788987315032,0.273754522929134
"563","G11311","SWE",2080033330,FALSE,TRUE,0,256,0.695652173913043,-0.296964456767053,0.643366228146887
"564","G11312","SWE",2080033330,TRUE,FALSE,0,196,1,1.2788987315032,0.273754522929134
"565","G11314","SWE",2080033330,FALSE,FALSE,0,225,1,1.2788987315032,0.452400180451048
"566","G11315","SWE",2080033330,FALSE,FALSE,0,324,1,1.2788987315032,1.06225949406034
"567","G11320","SWE",2080032950,FALSE,FALSE,0,49,0.538461538461538,-1.1108718177418,-0.631794154854362
"568","G11326","SWE",2080033330,TRUE,FALSE,0,74,0.58,-0.895792468309748,-0.477789277680298
"569","G11327","SWE",2080032020,FALSE,FALSE,0,49,0.4375,-1.63363412538914,-0.631794154854362
"570","G11330","SWE",2080032020,FALSE,FALSE,0,130,0.638071895424837,-0.595105706555344,-0.132818352810395
"571","G11333","SWE",2080032950,FALSE,FALSE,0,64,0.421052631578947,-1.71879590483044,-0.539391228549923
"572","G11334","SWE",2080032020,TRUE,TRUE,1,196,0.736842105263158,-0.0836897395575455,0.273754522929134
"573","G11335","SWE",2080032020,FALSE,FALSE,0,81,0.818181818181818,0.337473969679412,-0.43466791207156
"574","G11341","SWE",2080032670,FALSE,FALSE,0,100,0.769230769230769,0.0840134568807002,-0.317624205419271
"575","G11342","SWE",2080032970,FALSE,FALSE,0,25,0.333333333333333,-2.17299206185068,-0.779638836941463
"576","G11346","SWE",2080033330,TRUE,FALSE,0,25,0.161290322580645,-3.06380258916781,-0.779638836941463
"577","G11347","SWE",2080033330,FALSE,FALSE,0,256,0.592592592592593,-0.830590086657508,0.643366228146887
"578","G11348","SWE",2080033330,FALSE,FALSE,0,225,0.681818181818182,-0.368594601688428,0.452400180451048
"579","G11352","SWE",2080033330,FALSE,FALSE,0,576,0.923076923076923,0.880603639962365,2.6146286559749
"580","G11354","SWE",2080033330,FALSE,FALSE,0,625,0.925925925925926,0.895355310019433,2.91647821523607
"581","G11356","SWE",2080033330,FALSE,FALSE,0,576,0.923076923076923,0.880603639962365,2.6146286559749
"582","G11359","SWE",2080033330,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"583","G11364","SWE",2080033330,FALSE,FALSE,0,100,0.384615384615385,-1.90746200082346,-0.317624205419271
"584","G11367","SWE",2080033330,FALSE,FALSE,0,196,0.411764705882353,-1.76688726263258,0.273754522929134
"585","G11368","SWE",2080031960,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"586","G11370","SWE",2080033410,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"587","G11372","SWE",2080033400,TRUE,FALSE,0,289,0.708333333333333,-0.231303490589126,0.846652666016651
"588","G11373","SWE",2080033410,FALSE,FALSE,0,324,0.642857142857143,-0.570328479222096,1.06225949406034
"589","G11374","SWE",2080033400,TRUE,FALSE,0,361,0.791666666666667,0.200182858580109,1.29018671227796
"590","G11375","SWE",2080033400,FALSE,FALSE,0,361,0.730769230769231,-0.115134088889717,1.29018671227796
"591","G11376","SWE",2080033400,TRUE,FALSE,0,361,0.730769230769231,-0.115134088889717,1.29018671227796
"592","G11377","SWE",2080033400,FALSE,FALSE,0,400,0.714285714285714,-0.200483037077037,1.5304343206695
"593","G11383","SWE",2080032680,FALSE,FALSE,0,64,0.533333333333333,-1.13742482384452,-0.539391228549923
"594","G11385","SWE",2080031960,FALSE,FALSE,0,25,0.555555555555556,-1.02236179739939,-0.779638836941463
"595","G11386","SWE",2080031920,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"596","G11389","SWE",2080031920,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"597","G11394","SWE",2080031920,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"598","G11398","SWE",2080031920,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"599","G11411","SWE",2080033430,FALSE,FALSE,0,64,0.727272727272727,-0.133238411232481,-0.539391228549923
"600","G11414","SWE",2080033430,FALSE,FALSE,0,64,0.666666666666667,-0.447046665173744,-0.539391228549923
"601","G11415","SWE",2080033430,FALSE,FALSE,0,49,0.636363636363636,-0.603950792144374,-0.631794154854362
"602","G11419","SWE",2080031910,FALSE,FALSE,0,100,1,1.2788987315032,-0.317624205419271
"603","G11421","SWE",2080031910,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"604","G11422","SWE",2080031910,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"605","G11429","SWE",2080032970,FALSE,FALSE,0,100,0.666666666666667,-0.447046665173744,-0.317624205419271
"606","G11431","SWE",2080033320,FALSE,FALSE,0,64,0.421052631578947,-1.71879590483044,-0.539391228549923
"607","G11433","SWE",2080033470,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"608","G11440","SWE",2080033320,FALSE,FALSE,0,64,0.4,-1.8278029825153,-0.539391228549923
"609","G11447","SWE",2080032970,FALSE,FALSE,0,61,0.538461538461538,-1.1108718177418,-0.557871813810811
"610","G11454","SWE",2080033470,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"611","G11458","SWE",2080033400,FALSE,FALSE,0,121,0.423076923076923,-1.70831445505305,-0.188260108593058
"612","G11461","SWE",2080033400,FALSE,FALSE,0,36,0.666666666666667,-0.447046665173744,-0.711876690984875
"613","G11464","SWE",2080033450,FALSE,TRUE,0,196,0.451612903225806,-1.56055982432016,0.273754522929134
"614","G11465","SWE",2080033450,FALSE,FALSE,0,64,0.470588235294118,-1.462308663219,-0.539391228549923
"615","G11469","SWE",2080033450,TRUE,TRUE,1,225,0.46875,-1.47182674445068,0.452400180451048
"616","G11472","SWE",2080033450,FALSE,FALSE,0,196,0.4375,-1.63363412538914,0.273754522929134
"617","G11473","SWE",2080033450,FALSE,FALSE,0,610,0.586229946524064,-0.863534825735491,2.82407528893163
"618","G11476","SWE",2080033450,FALSE,FALSE,0,144,0.666666666666667,-0.447046665173744,-0.0465756215929189
"619","G11478","SWE",2080033450,FALSE,FALSE,0,98,0.619230769230769,-0.692661971623923,-0.329944595593196
"620","G11479","SWE",2080033450,FALSE,FALSE,0,144,0.666666666666667,-0.447046665173744,-0.0465756215929189
"621","G11480","SWE",2080033450,FALSE,FALSE,0,164,0.530864197530864,-1.15020960456064,0.0766282801463322
"622","G11483","SWE",2080033320,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"623","G11488","SWE",2080031750,FALSE,FALSE,0,81,0.9,0.761115112500115,-0.43466791207156
"624","G11489","SWE",2080031750,TRUE,FALSE,0,81,0.75,-0.0155603160045082,-0.43466791207156
"625","G11490","SWE",2080031750,FALSE,FALSE,0,64,0.8,0.243331493497033,-0.539391228549923
"626","G11491","SWE",2080033320,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"627","G11496","SWE",2080033320,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"628","G11497","SWE",2080033320,FALSE,TRUE,0,529,0.851851851851852,0.511811888535668,2.32509948688766
"629","G11498","SWE",2080033320,FALSE,FALSE,0,81,0.375,-1.95724888726607,-0.43466791207156
"630","G11499","SWE",2080033320,FALSE,FALSE,0,256,0.941176470588235,0.974320132089619,0.643366228146887
"631","G11501","SWE",2080033320,FALSE,FALSE,0,81,0.375,-1.95724888726607,-0.43466791207156
"632","G11502","SWE",2080033320,FALSE,FALSE,0,256,0.941176470588235,0.974320132089619,0.643366228146887
"633","G11503","SWE",2080033320,FALSE,FALSE,0,324,0.947368421052632,1.00638103729105,1.06225949406034
"634","G11511","SWE",2080033320,FALSE,FALSE,0,25,0.263157894736842,-2.53634898746688,-0.779638836941463
"635","G11525","SWE",2080031750,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"636","G11529","SWE",2080032600,FALSE,FALSE,0,121,0.611111111111111,-0.734704231286567,-0.188260108593058
"637","G11530","SWE",2080031750,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"638","G11532","SWE",2080031750,TRUE,TRUE,1,36,0.75,-0.0155603160045082,-0.711876690984875
"639","G11544","SWE",2080033470,FALSE,TRUE,0,25,0.5,-1.31001936351221,-0.779638836941463
"640","G11545","SWE",2080033470,FALSE,FALSE,0,81,0.333333333333333,-2.17299206185068,-0.43466791207156
"641","G11546","SWE",2080031750,TRUE,FALSE,0,196,0.933333333333333,0.933709652167809,0.273754522929134
"642","G11550","SWE",2080031750,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"643","G11552","SWE",2080031750,FALSE,FALSE,0,289,1,1.2788987315032,0.846652666016651
"644","G11553","SWE",2080031750,TRUE,TRUE,1,256,1,1.2788987315032,0.643366228146887
"645","G11555","SWE",2080031750,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"646","G11556","SWE",2080031750,TRUE,FALSE,0,256,0.941176470588235,0.974320132089619,0.643366228146887
"647","G11557","SWE",2080031750,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"648","G11559","SWE",2080031750,TRUE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"649","G11560","SWE",2080031750,TRUE,FALSE,0,289,1,1.2788987315032,0.846652666016651
"650","G11567","SWE",2080031750,FALSE,FALSE,0,289,1,1.2788987315032,0.846652666016651
"651","G11569","SWE",2080033320,FALSE,FALSE,0,36,0.6,-0.792235744509132,-0.711876690984875
"652","G11576","SWE",2080031750,FALSE,FALSE,0,121,1,1.2788987315032,-0.188260108593058
"653","G11577","SWE",2080031750,FALSE,TRUE,0,121,1,1.2788987315032,-0.188260108593058
"654","G11581","SWE",2080031750,FALSE,FALSE,0,100,0.833333333333333,0.415926033164727,-0.317624205419271
"655","G11598","SWE",2080032670,FALSE,FALSE,0,100,0.769230769230769,0.0840134568807002,-0.317624205419271
"656","G11607","SWE",2080032680,FALSE,FALSE,0,169,0.684210526315789,-0.356207433769694,0.107429255581145
"657","G11636","SWE",2080031730,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"658","G11646","SWE",2080031730,FALSE,FALSE,0,49,0.583333333333333,-0.878533014342978,-0.631794154854362
"659","G11662","SWE",2080032610,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"660","G11669","SWE",2080032600,FALSE,FALSE,0,256,0.941176470588235,0.974320132089619,0.643366228146887
"661","G11678","SWE",2080033320,FALSE,FALSE,0,100,0.909090909090909,0.808186350591304,-0.317624205419271
"662","G11680","SWE",2080033320,FALSE,FALSE,0,121,1,1.2788987315032,-0.188260108593058
"663","G11684","SWE",2080033320,FALSE,FALSE,0,144,1,1.2788987315032,-0.0465756215929189
"664","G11707","SWE",2080032600,FALSE,TRUE,0,49,0.388888888888889,-1.88533449573786,-0.631794154854362
"665","G11714","SWE",2080031630,FALSE,FALSE,0,121,1,1.2788987315032,-0.188260108593058
"666","G11716","SWE",2080031630,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"667","G11717","SWE",2080031630,FALSE,FALSE,0,121,1,1.2788987315032,-0.188260108593058
"668","G11719","SWE",2080032600,TRUE,FALSE,0,576,0.96,1.07178528390196,2.6146286559749
"669","G11727","SWE",2080033320,FALSE,FALSE,0,25,0.555555555555556,-1.02236179739939,-0.779638836941463
"670","G11746","SWE",2080031740,FALSE,FALSE,0,256,0.941176470588235,0.974320132089619,0.643366228146887
"671","G11750","SWE",2080031740,FALSE,FALSE,0,36,0.6,-0.792235744509132,-0.711876690984875
"672","G11764","SWE",2080032500,TRUE,FALSE,0,25,0.384615384615385,-1.90746200082346,-0.779638836941463
"673","G118","HUN",2080008490,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"674","G11806","SWE",2080032600,FALSE,FALSE,0,289,0.894736842105263,0.7338633430789,0.846652666016651
"675","G11825","SWE",2080031740,FALSE,FALSE,0,25,0.555555555555556,-1.02236179739939,-0.779638836941463
"676","G11828","SWE",2080032410,FALSE,FALSE,0,117,0.5375,-1.11585050638606,-0.212900888940908
"677","G11842","SWE",2080031740,FALSE,FALSE,0,130,0.551983173076923,-1.04085900868189,-0.132818352810395
"678","G11843","SWE",2080032600,TRUE,TRUE,0,529,0.851851851851852,0.511811888535668,2.32509948688766
"679","G11845","SWE",2080031740,FALSE,FALSE,0,36,0.6,-0.792235744509132,-0.711876690984875
"680","G11850","SWE",2080031740,FALSE,FALSE,0,85,0.546153846153846,-1.07104230858771,-0.41002713172371
"681","G11853","SWE",2080031740,FALSE,FALSE,0,106,0.582417582417582,-0.883274622575607,-0.280663034897496
"682","G11855","SWE",2080033320,FALSE,FALSE,0,25,0.454545454545455,-1.54537555396816,-0.779638836941463
"683","G11864","SWE",2080032410,FALSE,FALSE,0,81,0.473684210526316,-1.44627821061829,-0.43466791207156
"684","G11870","SWE",2080032670,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"685","G11874","SWE",2080032650,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"686","G11877","SWE",2080032680,FALSE,FALSE,0,218,0.491125,-1.35597265969874,0.40927881484231
"687","G11880","SWE",2080033320,FALSE,TRUE,0,36,0.666666666666667,-0.447046665173744,-0.711876690984875
"688","G11891","SWE",2080031740,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"689","G11897","SWE",2080031740,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"690","G11899","SWE",2080032600,FALSE,FALSE,0,625,0.925925925925926,0.895355310019433,2.91647821523607
"691","G11912","SWE",2080032420,FALSE,FALSE,0,25,0.384615384615385,-1.90746200082346,-0.779638836941463
"692","G11923","SWE",2080032420,FALSE,FALSE,0,25,0.454545454545455,-1.54537555396816,-0.779638836941463
"693","G11924","SWE",2080031740,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"694","G11931","SWE",2080031740,TRUE,TRUE,1,169,0.866666666666667,0.588520572832421,0.107429255581145
"695","G11933","SWE",2080032680,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"696","G11955","SWE",2080032600,FALSE,FALSE,0,256,0.941176470588235,0.974320132089619,0.643366228146887
"697","G11959","SWE",2080032970,FALSE,TRUE,0,49,0.411764705882353,-1.76688726263258,-0.631794154854362
"698","G11971","SWE",2080032600,FALSE,FALSE,0,81,0.6,-0.792235744509132,-0.43466791207156
"699","G11976","SWE",2080031740,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"700","G11979","SWE",2080032670,FALSE,FALSE,0,121,0.916666666666667,0.847412382333962,-0.188260108593058
"701","G11986","SWE",2080032680,FALSE,FALSE,0,36,0.315789473684211,-2.26383129325473,-0.711876690984875
"702","G11987","SWE",2080031490,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"703","G11995","SWE",2080033320,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"704","G12003","SWE",2080031740,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"705","G12013","SWE",2080033320,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"706","G12027","SWE",2080032670,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"707","G12038","SWE",2080031490,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"708","G12039","SWE",2080032650,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"709","G12047","SWE",2080031490,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"710","G12050","SWE",2080031490,FALSE,FALSE,0,64,0.666666666666667,-0.447046665173744,-0.539391228549923
"711","G12051","SWE",2080031490,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"712","G12058","SWE",2080033320,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"713","G12076","SWE",2080033320,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"714","G12077","SWE",2080033320,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"715","G12083","SWE",2080033320,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"716","G12096","SWE",2080033320,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"717","G12111","SWE",2080031490,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"718","G12122","SWE",2080032670,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"719","G12141","SWE",2080033320,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"720","G12145","SWE",2080032600,FALSE,FALSE,0,576,0.923076923076923,0.880603639962365,2.6146286559749
