"","Site","Country","HydroBasin","taxnovel","trophnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"1070","G5260","GBR","2080053670",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1071","G5264","GBR","2080053670",FALSE,FALSE,0,81,0.75,-0.0498368123335991,-0.404217425292895
"1072","G5266","GBR","2080053670",FALSE,FALSE,0,81,0.692307692307692,-0.349066992226389,-0.404217425292895
"1073","G5274","GBR","2080053670",FALSE,FALSE,0,25,0.3125,-2.31899900985392,-0.774774040080972
"1074","G5275","GBR","2080053670",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"1075","G528","FIN","2080029710",FALSE,FALSE,0,49,0.636363636363636,-0.639229590910307,-0.615964062314653
"1076","G5289","GBR","2080053670",TRUE,FALSE,0,196,0.823529411764706,0.331534985568976,0.356747051504049
"1077","G5297","GBR","2080053670",FALSE,FALSE,0,64,0.571428571428571,-0.976025464382711,-0.516707826210704
"1078","G5300","GBR","2080053560",FALSE,FALSE,0,49,0.636363636363636,-0.639229590910307,-0.615964062314653
"1079","G531","FIN","2080029710",FALSE,FALSE,0,36,0.6,-0.827835280054853,-0.701986133604742
"1080","G532","FIN","2080029710",FALSE,FALSE,0,25,0.454545454545455,-1.58225803663304,-0.774774040080972
"1081","G5332","GBR","2080053560",FALSE,FALSE,0,64,0.727272727272727,-0.167715368048941,-0.516707826210704
"1082","G5350","GBR","2080053560",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1083","G5373","GBR","2080053240",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1084","G5407","GBR","2080053560",FALSE,FALSE,0,36,0.6,-0.827835280054853,-0.701986133604742
"1085","G541","FIN","2080028670",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1086","G5416","GBR","2080053240",TRUE,FALSE,0,25,0.357142857142857,-2.08745184684165,-0.774774040080972
"1087","G542","FIN","2080028450",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1088","G5427","GBR","2080053790",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1089","G543","FIN","2080028530",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1090","G545","FIN","2080030020",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1091","G5455","GBR","2080053110",FALSE,FALSE,0,81,0.642857142857143,-0.605550003563066,-0.404217425292895
"1092","G5479","GBR","2080053240",FALSE,FALSE,0,25,0.416666666666667,-1.77872229615861,-0.774774040080972
"1093","G5482","GBR","2080053260",FALSE,FALSE,0,25,0.416666666666667,-1.77872229615861,-0.774774040080972
"1094","G5487","GBR","2080053790",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"1095","G5492","GBR","2080053790",FALSE,FALSE,0,64,0.666666666666667,-0.482058183289852,-0.516707826210704
"1096","G5498","GBR","2080053790",FALSE,FALSE,0,25,0.5,-1.34650092520236,-0.774774040080972
"1097","G5500","GBR","2080053790",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1098","G5513","GBR","2080053790",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1099","G5516","GBR","2080053240",FALSE,FALSE,0,100,0.588235294117647,-0.888854767719265,-0.278492859561226
"1100","G5518","GBR","2080053260",TRUE,FALSE,0,36,0.6,-0.827835280054853,-0.701986133604742
"1101","G5534","GBR","2080053790",FALSE,FALSE,0,49,0.7,-0.309169634907351,-0.615964062314653
"1102","G5537","GBR","2080053790",FALSE,FALSE,0,49,0.636363636363636,-0.639229590910307,-0.615964062314653
"1103","G555","FIN","2080029400",TRUE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1104","G5551","GBR","2080053260",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1105","G5568","GBR","2080053790",FALSE,FALSE,0,49,0.583333333333333,-0.914279554246104,-0.615964062314653
"1106","G5569","GBR","2080053240",FALSE,FALSE,0,49,0.5,-1.34650092520236,-0.615964062314653
"1107","G5574","GBR","2080053240",FALSE,FALSE,0,36,0.5,-1.34650092520236,-0.701986133604742
"1108","G5585","GBR","2080053240",FALSE,FALSE,0,49,0.583333333333333,-0.914279554246104,-0.615964062314653
"1109","G5589","GBR","2080053790",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1110","G5594","GBR","2080053260",TRUE,FALSE,0,64,0.615384615384615,-0.748040565416776,-0.516707826210704
"1111","G5599","GBR","2080053260",TRUE,FALSE,0,144,1,1.24682730053516,0.0126587663436921
"1112","G5617","GBR","2080053790",FALSE,FALSE,0,64,0.666666666666667,-0.482058183289852,-0.516707826210704
"1113","G562","FIN","2080029400",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1114","G5624","GBR","2080053240",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1115","G5625","GBR","2080053790",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1116","G563","FIN","2080029960",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1117","G5635","GBR","2080053790",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1118","G564","FIN","2080029960",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1119","G5646","GBR","2080053260",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1120","G565","FIN","2080029710",FALSE,FALSE,0,49,0.636363636363636,-0.639229590910307,-0.615964062314653
"1121","G5653","GBR","2080053790",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"1122","G5656","GBR","2080053790",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1123","G5671","GBR","2080053790",FALSE,FALSE,0,36,0.545454545454545,-1.11074381377167,-0.701986133604742
"1124","G568","FIN","2080029400",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1125","G5680","GBR","2080053790",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1126","G5689","GBR","2080053260",FALSE,FALSE,0,49,0.7,-0.309169634907351,-0.615964062314653
"1127","G5692","GBR","2080053790",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"1128","G571","FIN","2080028450",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1129","G5710","GBR","2080053260",FALSE,FALSE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"1130","G5726","GBR","2080053420",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1131","G573","FIN","2080029940",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1132","G575","FIN","2080029960",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1133","G5757","GBR","2080053240",FALSE,FALSE,0,64,0.533333333333333,-1.17361237681986,-0.516707826210704
"1134","G578","FIN","2080029400",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1135","G5802","GBR","2080053790",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1136","G5814","GBR","2080053790",FALSE,FALSE,0,64,0.727272727272727,-0.167715368048941,-0.516707826210704
"1137","G5854","GBR","2080053100",FALSE,FALSE,0,49,0.636363636363636,-0.639229590910307,-0.615964062314653
"1138","G5875","GBR","2080053100",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1139","G5881","GBR","2080053240",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"1140","G5928","GBR","2080053240",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1141","G5942","GBR","2080053790",FALSE,FALSE,0,36,0.6,-0.827835280054853,-0.701986133604742
"1142","G5950","GBR","2080053100",TRUE,FALSE,0,121,0.785714285714286,0.135400918076223,-0.139534129015697
"1143","G596","CAN","7080035080",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1144","G5976","GBR","2080053790",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1145","G6000","GBR","2080053470",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"1146","G601","USA","7080047060",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1147","G6014","GBR","2080053790",FALSE,FALSE,0,64,0.8,0.209496010240152,-0.516707826210704
"1148","G603","USA","7080047060",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1149","G6031","GBR","2080053240",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1150","G6035","GBR","2080053240",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1151","G604","USA","7080047060",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1152","G6076","GBR","2080053790",FALSE,FALSE,0,64,0.8,0.209496010240152,-0.516707826210704
"1153","G612","USA","7080008710",FALSE,FALSE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"1154","G613","USA","7080008710",FALSE,FALSE,0,169,1,1.24682730053516,0.178085826516941
"1155","G614","USA","7080008710",FALSE,FALSE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"1156","G615","USA","7080008710",FALSE,FALSE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"1157","G616","USA","7080008710",FALSE,FALSE,0,169,1,1.24682730053516,0.178085826516941
"1158","G617","USA","7080008710",FALSE,FALSE,0,144,1,1.24682730053516,0.0126587663436921
"1159","G628","JPN","4080037130",TRUE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1160","G630","JPN","4080038530",FALSE,FALSE,0,144,1,1.24682730053516,0.0126587663436921
"1161","G631","JPN","4080038530",FALSE,FALSE,0,121,0.916666666666667,0.814605929578905,-0.139534129015697
"1162","G632","JPN","4080038530",FALSE,FALSE,0,144,1,1.24682730053516,0.0126587663436921
"1163","G633","JPN","4080038530",FALSE,FALSE,0,121,1,1.24682730053516,-0.139534129015697
"1164","G634","JPN","4080038530",TRUE,FALSE,0,121,1,1.24682730053516,-0.139534129015697
"1165","G635","JPN","4080037060",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1166","G636","JPN","4080037060",FALSE,FALSE,0,81,0.692307692307692,-0.349066992226389,-0.404217425292895
"1167","G637","JPN","4080037350",FALSE,FALSE,0,121,0.846153846153846,0.448880154154384,-0.139534129015697
"1168","G638","JPN","4080037060",TRUE,FALSE,0,121,0.846153846153846,0.448880154154384,-0.139534129015697
"1169","G639","JPN","4080037250",FALSE,FALSE,0,64,0.615384615384615,-0.748040565416776,-0.516707826210704
"1170","G640","JPN","4080037250",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1171","G641","JPN","4080037250",FALSE,FALSE,0,121,0.916666666666667,0.814605929578905,-0.139534129015697
"1172","G642","JPN","4080037250",FALSE,FALSE,0,64,0.615384615384615,-0.748040565416776,-0.516707826210704
"1173","G643","JPN","4080037250",FALSE,FALSE,0,36,0.545454545454545,-1.11074381377167,-0.701986133604742
"1174","G644","JPN","4080037570",FALSE,FALSE,0,169,1,1.24682730053516,0.178085826516941
"1175","G645","JPN","4080037570",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1176","G646","JPN","4080037570",TRUE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"1177","G647","JPN","4080037350",FALSE,FALSE,0,25,0.5,-1.34650092520236,-0.774774040080972
"1178","G648","JPN","4080037350",FALSE,FALSE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"1179","G649","JPN","4080037350",FALSE,FALSE,0,64,0.666666666666667,-0.482058183289852,-0.516707826210704
"1180","G650","JPN","4080037350",FALSE,FALSE,0,64,0.666666666666667,-0.482058183289852,-0.516707826210704
"1181","G654","JPN","4080037350",FALSE,FALSE,0,169,1,1.24682730053516,0.178085826516941
"1182","G657","JPN","4080037130",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1183","G658","JPN","4080037130",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"1184","G7173","USA","7080047060",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1185","G7174","USA","7080047060",FALSE,FALSE,0,121,1,1.24682730053516,-0.139534129015697
"1186","G7257","FRA","2080023010",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1187","G7260","FRA","2080023010",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"1188","G7264","FRA","2080021030",TRUE,FALSE,0,289,0.944444444444444,0.958679719897656,0.972135715348535
"1189","G7265","FRA","2080021030",TRUE,FALSE,0,196,0.777777777777778,0.0942369779851517,0.356747051504049
"1190","G7266","FRA","2080021030",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"1191","G7267","FRA","2080021030",FALSE,FALSE,0,256,0.941176470588235,0.941729862213097,0.753771995919846
"1192","G7268","FRA","2080021030",TRUE,FALSE,0,121,0.578947368421053,-0.937028047454327,-0.139534129015697
"1193","G7271","FRA","2080021030",FALSE,FALSE,0,64,0.533333333333333,-1.17361237681986,-0.516707826210704
"1194","G7272","FRA","2080021030",FALSE,FALSE,0,121,0.733333333333333,-0.13628108652485,-0.139534129015697
"1195","G7275","FRA","2080020590",FALSE,FALSE,0,25,0.263157894736842,-2.57491955844644,-0.774774040080972
"1196","G7276","FRA","2080020620",FALSE,FALSE,0,64,0.470588235294118,-1.49904964436339,-0.516707826210704
"1197","G7278","FRA","2080021030",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"1198","G7279","FRA","2080021030",FALSE,FALSE,0,64,0.571428571428571,-0.976025464382711,-0.516707826210704
"1199","G7280","FRA","2080020620",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"1200","G7281","FRA","2080020620",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1201","G7284","FRA","2080021030",FALSE,FALSE,0,25,0.294117647058824,-2.41434195932957,-0.774774040080972
"1202","G7286","FRA","2080020620",FALSE,FALSE,0,121,0.578947368421053,-0.937028047454327,-0.139534129015697
"1203","G7287","FRA","2080021030",FALSE,FALSE,0,25,0.277777777777778,-2.49909124775236,-0.774774040080972
"1204","G7288","FRA","2080021030",FALSE,TRUE,0,81,0.473684210526316,-1.4829918844517,-0.404217425292895
"1205","G7289","FRA","2080021030",FALSE,FALSE,0,81,0.5,-1.34650092520236,-0.404217425292895
"1206","G7290","FRA","2080021030",FALSE,FALSE,0,121,0.611111111111111,-0.770205763927353,-0.139534129015697
"1207","G7292","FRA","2080021030",FALSE,FALSE,0,81,0.5,-1.34650092520236,-0.404217425292895
"1208","G7293","FRA","2080021030",FALSE,FALSE,0,81,0.473684210526316,-1.4829918844517,-0.404217425292895
"1209","G7294","FRA","2080021030",FALSE,FALSE,0,289,0.894736842105263,0.700863463537787,0.972135715348535
"1210","G7295","FRA","2080021030",FALSE,FALSE,0,64,0.421052631578947,-1.75597380295038,-0.516707826210704
"1211","G7297","FRA","2080021030",FALSE,FALSE,0,169,0.684210526315789,-0.391064210456956,0.178085826516941
"1212","G7298","FRA","2080021030",FALSE,FALSE,0,169,0.684210526315789,-0.391064210456956,0.178085826516941
"1213","G7299","FRA","2080021030",FALSE,FALSE,0,196,1,1.24682730053516,0.356747051504049
"1214","G7321","FRA","2080023010",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1215","G7333","FRA","2080022030",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1216","G7334","FRA","2080021030",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"1217","G7336","FRA","2080021030",FALSE,FALSE,0,81,0.428571428571429,-1.716976386022,-0.404217425292895
"1218","G7338","FRA","2080021030",FALSE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"1219","G7339","FRA","2080022130",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1220","G7340","FRA","2080022030",FALSE,FALSE,0,121,0.5,-1.34650092520236,-0.139534129015697
"1221","G7342","FRA","2080021970",TRUE,TRUE,1,196,0.666666666666667,-0.482058183289852,0.356747051504049
"1222","G7343","FRA","2080021890",FALSE,FALSE,0,324,0.782608695652174,0.119293289344935,1.20373359959108
"1223","G7344","FRA","2080021860",FALSE,FALSE,0,121,1,1.24682730053516,-0.139534129015697
"1224","G7347","FRA","2080021860",FALSE,FALSE,0,144,0.545454545454545,-1.11074381377167,0.0126587663436921
"1225","G7348","FRA","2080021820",FALSE,FALSE,0,169,0.590909090909091,-0.87498670234099,0.178085826516941
"1226","G7353","FRA","2080021800",FALSE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"1227","G7355","FRA","2080021800",FALSE,FALSE,0,256,0.695652173913043,-0.331720315131155,0.753771995919846
"1228","G7356","FRA","2080022080",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1229","G7357","FRA","2080021030",TRUE,FALSE,0,484,0.916666666666667,0.814605929578905,2.26246678469987
"1230","G7358","FRA","2080021030",FALSE,FALSE,0,400,0.869565217391304,0.570306893821024,1.70663186251776
"1231","G7359","FRA","2080022030",FALSE,TRUE,0,64,0.8,0.209496010240152,-0.516707826210704
"1232","G7361","FRA","2080022030",FALSE,TRUE,0,196,0.56,-1.03530153811385,0.356747051504049
"1233","G7363","FRA","2080022080",FALSE,TRUE,0,144,1,1.24682730053516,0.0126587663436921
"1234","G7365","FRA","2080022060",FALSE,FALSE,0,256,0.695652173913043,-0.331720315131155,0.753771995919846
"1235","G7367","FRA","2080021990",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"1236","G7369","FRA","2080021990",FALSE,TRUE,0,225,0.652173913043478,-0.5572271173692,0.548642441305018
"1237","G7370","FRA","2080022080",FALSE,FALSE,0,400,0.833333333333333,0.382384558622653,1.70663186251776
"1238","G7372","FRA","2080022080",FALSE,TRUE,0,256,0.666666666666667,-0.482058183289852,0.753771995919846
"1239","G7373","FRA","2080021990",FALSE,FALSE,0,121,0.785714285714286,0.135400918076223,-0.139534129015697
"1240","G7376","FRA","2080021030",FALSE,FALSE,0,81,0.642857142857143,-0.605550003563066,-0.404217425292895
"1241","G7378","FRA","2080022060",FALSE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"1242","G7380","FRA","2080022030",FALSE,TRUE,0,256,0.695652173913043,-0.331720315131155,0.753771995919846
"1243","G7385","FRA","2080022030",FALSE,FALSE,0,81,0.5625,-1.02233489698517,-0.404217425292895
"1244","G7386","FRA","2080021970",FALSE,FALSE,0,169,0.722222222222222,-0.19391060265235,0.178085826516941
"1245","G7390","FRA","2080021970",FALSE,FALSE,0,81,0.5625,-1.02233489698517,-0.404217425292895
"1246","G7413","FRA","2080023010",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1247","G7424","FRA","2080016510",FALSE,FALSE,0,25,0.416666666666667,-1.77872229615861,-0.774774040080972
"1248","G7436","FRA","2080021030",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1249","G7438","FRA","2080016510",FALSE,FALSE,0,196,0.933333333333333,0.901050203770156,0.356747051504049
"1250","G7441","FRA","2080016510",FALSE,FALSE,0,121,0.846153846153846,0.448880154154384,-0.139534129015697
"1251","G7445","FRA","2080021030",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1252","G7450","FRA","2080016510",FALSE,TRUE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1253","G7454","FRA","2080023010",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1254","G7513","FRA","2080021310",FALSE,FALSE,0,164,0.725925925925926,-0.174700763943183,0.145000414482291
"1255","G7515","FRA","2080021300",FALSE,FALSE,0,292,0.597402597402597,-0.84130711499375,0.991986962569325
"1256","G7516","FRA","2080021280",TRUE,FALSE,0,136,0.875,0.598495244100779,-0.0402778929117475
"1257","G7517","FRA","2080021350",FALSE,FALSE,0,169,0.728104575163399,-0.163400858820143,0.178085826516941
"1258","G7519","FRA","2080021360",FALSE,FALSE,0,64,0.5,-1.34650092520236,-0.516707826210704
"1259","G7521","FRA","2080021360",TRUE,TRUE,0,361,0.76,0.00202975218115122,1.44856564864749
"1260","G7523","FRA","2080021360",FALSE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"1261","G7524","FRA","2080021360",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"1262","G7525","FRA","2080021350",FALSE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"1263","G7526","FRA","2080021350",FALSE,FALSE,0,81,0.818181818181818,0.303798854812426,-0.404217425292895
"1264","G7527","FRA","2080021110",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"1265","G7530","FRA","2080021110",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"1266","G7533","FRA","2080021780",FALSE,FALSE,0,196,0.7,-0.309169634907351,0.356747051504049
"1267","G7535","FRA","2080021110",FALSE,FALSE,0,196,0.636363636363636,-0.639229590910307,0.356747051504049
"1268","G7538","FRA","2080021350",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1269","G7539","FRA","2080021560",FALSE,FALSE,0,484,0.88,0.624428526358154,2.26246678469987
"1270","G7540","FRA","2080021600",FALSE,FALSE,0,529,1,1.24682730053516,2.56023549301172
"1271","G7541","FRA","2080021110",FALSE,FALSE,0,225,0.652173913043478,-0.5572271173692,0.548642441305018
"1272","G7543","FRA","2080021690",FALSE,FALSE,0,256,0.941176470588235,0.941729862213097,0.753771995919846
"1273","G7545","FRA","2080021720",FALSE,FALSE,0,256,0.8,0.209496010240152,0.753771995919846
"1274","G7547","FRA","2080021110",FALSE,FALSE,0,185,0.756232686980609,-0.0175100061955969,0.28395914502782
"1275","G7548","FRA","2080021730",FALSE,FALSE,0,81,0.5,-1.34650092520236,-0.404217425292895
"1276","G7550","FRA","2080021110",FALSE,FALSE,0,144,0.571428571428571,-0.976025464382711,0.0126587663436921
"1277","G7551","FRA","2080021610",FALSE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"1278","G7553","FRA","2080021560",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1279","G7554","FRA","2080021560",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"1280","G7555","FRA","2080021260",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1281","G7556","FRA","2080021260",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1282","G7557","FRA","2080021260",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1283","G7558","FRA","2080021260",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1284","G7559","FRA","2080021220",FALSE,FALSE,0,121,0.846153846153846,0.448880154154384,-0.139534129015697
"1285","G7561","FRA","2080021110",FALSE,FALSE,0,441,0.954545454545455,1.01107018910447,1.97793224120189
"1286","G7563","FRA","2080021110",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1287","G7565","FRA","2080021220",FALSE,FALSE,0,256,0.727272727272727,-0.167715368048941,0.753771995919846
"1288","G7568","FRA","2080021110",FALSE,FALSE,0,85,0.382995951417004,-1.95336072863405,-0.377749095665175
"1289","G7569","FRA","2080021220",FALSE,FALSE,0,361,0.904761904761905,0.752860019442298,1.44856564864749
"1290","G7602","FRA","2080023010",TRUE,FALSE,0,530,0.759259259259259,-0.00181221556068197,2.56685257541865
"1291","G7607","FRA","2080022150",TRUE,FALSE,0,121,0.6875,-0.374002840550788,-0.139534129015697
"1292","G7608","FRA","2080022150",FALSE,FALSE,0,144,0.631578947368421,-0.664046128955642,0.0126587663436921
"1293","G7609","FRA","2080022150",FALSE,FALSE,0,49,0.368421052631579,-2.02895572144907,-0.615964062314653
"1294","G7611","FRA","2080022150",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1295","G7612","FRA","2080021030",FALSE,FALSE,0,144,0.666666666666667,-0.482058183289852,0.0126587663436921
"1296","G7613","FRA","2080021030",FALSE,TRUE,0,289,0.85,0.468828832813904,0.972135715348535
"1297","G7614","FRA","2080021030",TRUE,FALSE,0,25,0.384615384615385,-1.94496128498794,-0.774774040080972
"1298","G7616","FRA","2080022150",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1299","G7618","FRA","2080022150",TRUE,FALSE,0,81,0.5625,-1.02233489698517,-0.404217425292895
"1300","G7619","FRA","2080022150",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1301","G7625","FRA","2080021030",FALSE,FALSE,0,25,0.416666666666667,-1.77872229615861,-0.774774040080972
"1302","G7627","FRA","2080021030",FALSE,FALSE,0,49,0.4375,-1.67066695341955,-0.615964062314653
"1303","G7629","FRA","2080021030",FALSE,FALSE,0,121,0.578947368421053,-0.937028047454327,-0.139534129015697
"1304","G7631","FRA","2080021030",TRUE,FALSE,0,64,0.533333333333333,-1.17361237681986,-0.516707826210704
"1305","G7633","FRA","2080021030",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1306","G7634","FRA","2080021030",FALSE,FALSE,0,81,0.642857142857143,-0.605550003563066,-0.404217425292895
"1307","G7635","FRA","2080021030",FALSE,FALSE,0,400,1,1.24682730053516,1.70663186251776
"1308","G7636","FRA","2080022150",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1309","G7637","FRA","2080021030",TRUE,FALSE,0,49,0.411764705882353,-1.80414708268545,-0.615964062314653
"1310","G7639","FRA","2080021030",TRUE,FALSE,0,81,0.529411764705882,-1.19395220604133,-0.404217425292895
"1311","G7641","FRA","2080021030",FALSE,FALSE,0,144,0.666666666666667,-0.482058183289852,0.0126587663436921
"1312","G7643","FRA","2080021030",FALSE,TRUE,0,361,1,1.24682730053516,1.44856564864749
"1313","G7644","FRA","2080021030",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1314","G7645","FRA","2080021030",FALSE,FALSE,0,289,0.944444444444444,0.958679719897656,0.972135715348535
"1315","G7646","FRA","2080021030",TRUE,TRUE,1,169,0.684210526315789,-0.391064210456956,0.178085826516941
"1316","G7648","FRA","2080021030",TRUE,FALSE,0,196,0.777777777777778,0.0942369779851517,0.356747051504049
"1317","G7649","FRA","2080021030",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1318","G7651","FRA","2080021030",FALSE,FALSE,0,100,0.625,-0.698168868767978,-0.278492859561226
"1319","G7652","FRA","2080021030",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1320","G7653","FRA","2080021030",TRUE,FALSE,0,64,0.444444444444444,-1.63464850583986,-0.516707826210704
"1321","G7654","FRA","2080021030",TRUE,FALSE,0,36,0.428571428571429,-1.716976386022,-0.701986133604742
"1322","G7656","FRA","2080021030",FALSE,FALSE,0,100,0.476190476190476,-1.46999274547557,-0.278492859561226
"1323","G7658","FRA","2080021030",FALSE,FALSE,0,256,0.842105263157895,0.427881545039101,0.753771995919846
"1324","G7662","FRA","2080021030",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1325","G7663","FRA","2080021030",FALSE,FALSE,0,256,0.842105263157895,0.427881545039101,0.753771995919846
"1326","G7701","FRA","2080022150",FALSE,FALSE,0,425,0.853395061728395,0.48643785163064,1.87205892269101
